p_trigger_needed,cash_out,preserve_cost,trigger_payoff,direct_payoff,mismatch_payoff,h1_action,h2_action,h1_q_cash,h1_q_preserve,h2_q_cash,h2_q_preserve,context_value,option_value,horizon_reversal
0.4,16.5,3.5,13.0,9.0,0.0,cash_out,cash_out,16.5,-3.5,16.5,1.8999999999999995,5.3999999999999995,-14.600000000000001,0.0
0.4,16.5,4.0,13.0,9.0,0.0,cash_out,cash_out,16.5,-4.0,16.5,1.3999999999999995,5.3999999999999995,-15.100000000000001,0.0
0.4,17.0,0.0,13.0,9.0,0.0,cash_out,cash_out,17.0,0.0,17.0,5.3999999999999995,5.3999999999999995,-11.600000000000001,0.0
0.4,17.0,0.5,13.0,9.0,0.0,cash_out,cash_out,17.0,-0.5,17.0,4.8999999999999995,5.3999999999999995,-12.100000000000001,0.0
0.4,17.0,1.0,13.0,9.0,0.0,cash_out,cash_out,17.0,-1.0,17.0,4.3999999999999995,5.3999999999999995,-12.600000000000001,0.0
0.4,17.0,1.5,13.0,9.0,0.0,cash_out,cash_out,17.0,-1.5,17.0,3.8999999999999995,5.3999999999999995,-13.100000000000001,0.0
0.4,17.0,2.0,13.0,9.0,0.0,cash_out,cash_out,17.0,-2.0,17.0,3.3999999999999995,5.3999999999999995,-13.600000000000001,0.0
0.4,17.0,2.5,13.0,9.0,0.0,cash_out,cash_out,17.0,-2.5,17.0,2.8999999999999995,5.3999999999999995,-14.100000000000001,0.0
0.4,17.0,3.0,13.0,9.0,0.0,cash_out,cash_out,17.0,-3.0,17.0,2.3999999999999995,5.3999999999999995,-14.600000000000001,0.0
0.4,17.0,3.5,13.0,9.0,0.0,cash_out,cash_out,17.0,-3.5,17.0,1.8999999999999995,5.3999999999999995,-15.100000000000001,0.0
0.4,17.0,4.0,13.0,9.0,0.0,cash_out,cash_out,17.0,-4.0,17.0,1.3999999999999995,5.3999999999999995,-15.600000000000001,0.0
0.4,17.5,0.0,13.0,9.0,0.0,cash_out,cash_out,17.5,0.0,17.5,5.3999999999999995,5.3999999999999995,-12.100000000000001,0.0
0.4,17.5,0.5,13.0,9.0,0.0,cash_out,cash_out,17.5,-0.5,17.5,4.8999999999999995,5.3999999999999995,-12.600000000000001,0.0
0.4,17.5,1.0,13.0,9.0,0.0,cash_out,cash_out,17.5,-1.0,17.5,4.3999999999999995,5.3999999999999995,-13.100000000000001,0.0
0.4,17.5,1.5,13.0,9.0,0.0,cash_out,cash_out,17.5,-1.5,17.5,3.8999999999999995,5.3999999999999995,-13.600000000000001,0.0
0.4,17.5,2.0,13.0,9.0,0.0,cash_out,cash_out,17.5,-2.0,17.5,3.3999999999999995,5.3999999999999995,-14.100000000000001,0.0
0.4,17.5,2.5,13.0,9.0,0.0,cash_out,cash_out,17.5,-2.5,17.5,2.8999999999999995,5.3999999999999995,-14.600000000000001,0.0
0.4,17.5,3.0,13.0,9.0,0.0,cash_out,cash_out,17.5,-3.0,17.5,2.3999999999999995,5.3999999999999995,-15.100000000000001,0.0
0.4,17.5,3.5,13.0,9.0,0.0,cash_out,cash_out,17.5,-3.5,17.5,1.8999999999999995,5.3999999999999995,-15.600000000000001,0.0
0.4,17.5,4.0,13.0,9.0,0.0,cash_out,cash_out,17.5,-4.0,17.5,1.3999999999999995,5.3999999999999995,-16.1,0.0
0.4,18.0,0.0,13.0,9.0,0.0,cash_out,cash_out,18.0,0.0,18.0,5.3999999999999995,5.3999999999999995,-12.600000000000001,0.0
0.4,18.0,0.5,13.0,9.0,0.0,cash_out,cash_out,18.0,-0.5,18.0,4.8999999999999995,5.3999999999999995,-13.100000000000001,0.0
0.4,18.0,1.0,13.0,9.0,0.0,cash_out,cash_out,18.0,-1.0,18.0,4.3999999999999995,5.3999999999999995,-13.600000000000001,0.0
0.4,18.0,1.5,13.0,9.0,0.0,cash_out,cash_out,18.0,-1.5,18.0,3.8999999999999995,5.3999999999999995,-14.100000000000001,0.0
0.4,18.0,2.0,13.0,9.0,0.0,cash_out,cash_out,18.0,-2.0,18.0,3.3999999999999995,5.3999999999999995,-14.600000000000001,0.0
0.4,18.0,2.5,13.0,9.0,0.0,cash_out,cash_out,18.0,-2.5,18.0,2.8999999999999995,5.3999999999999995,-15.100000000000001,0.0
0.4,18.0,3.0,13.0,9.0,0.0,cash_out,cash_out,18.0,-3.0,18.0,2.3999999999999995,5.3999999999999995,-15.600000000000001,0.0
0.4,18.0,3.5,13.0,9.0,0.0,cash_out,cash_out,18.0,-3.5,18.0,1.8999999999999995,5.3999999999999995,-16.1,0.0
0.4,18.0,4.0,13.0,9.0,0.0,cash_out,cash_out,18.0,-4.0,18.0,1.3999999999999995,5.3999999999999995,-16.6,0.0
0.45,6.0,0.0,13.0,9.0,0.0,cash_out,cash_out,6.0,0.0,6.0,5.8500000000000005,5.8500000000000005,-0.14999999999999947,0.0
0.45,6.0,0.5,13.0,9.0,0.0,cash_out,cash_out,6.0,-0.5,6.0,5.3500000000000005,5.8500000000000005,-0.6499999999999995,0.0
0.45,6.0,1.0,13.0,9.0,0.0,cash_out,cash_out,6.0,-1.0,6.0,4.8500000000000005,5.8500000000000005,-1.1499999999999995,0.0
0.45,6.0,1.5,13.0,9.0,0.0,cash_out,cash_out,6.0,-1.5,6.0,4.3500000000000005,5.8500000000000005,-1.6499999999999995,0.0
0.45,6.0,2.0,13.0,9.0,0.0,cash_out,cash_out,6.0,-2.0,6.0,3.8500000000000005,5.8500000000000005,-2.1499999999999995,0.0
0.45,6.0,2.5,13.0,9.0,0.0,cash_out,cash_out,6.0,-2.5,6.0,3.3500000000000005,5.8500000000000005,-2.6499999999999995,0.0
0.45,6.0,3.0,13.0,9.0,0.0,cash_out,cash_out,6.0,-3.0,6.0,2.8500000000000005,5.8500000000000005,-3.1499999999999995,0.0
0.45,6.0,3.5,13.0,9.0,0.0,cash_out,cash_out,6.0,-3.5,6.0,2.3500000000000005,5.8500000000000005,-3.6499999999999995,0.0
0.45,6.0,4.0,13.0,9.0,0.0,cash_out,cash_out,6.0,-4.0,6.0,1.8500000000000005,5.8500000000000005,-4.1499999999999995,0.0
0.45,6.5,0.0,13.0,9.0,0.0,cash_out,cash_out,6.5,0.0,6.5,5.8500000000000005,5.8500000000000005,-0.6499999999999995,0.0
0.45,6.5,0.5,13.0,9.0,0.0,cash_out,cash_out,6.5,-0.5,6.5,5.3500000000000005,5.8500000000000005,-1.1499999999999995,0.0
0.45,6.5,1.0,13.0,9.0,0.0,cash_out,cash_out,6.5,-1.0,6.5,4.8500000000000005,5.8500000000000005,-1.6499999999999995,0.0
0.45,6.5,1.5,13.0,9.0,0.0,cash_out,cash_out,6.5,-1.5,6.5,4.3500000000000005,5.8500000000000005,-2.1499999999999995,0.0
0.45,6.5,2.0,13.0,9.0,0.0,cash_out,cash_out,6.5,-2.0,6.5,3.8500000000000005,5.8500000000000005,-2.6499999999999995,0.0
0.45,6.5,2.5,13.0,9.0,0.0,cash_out,cash_out,6.5,-2.5,6.5,3.3500000000000005,5.8500000000000005,-3.1499999999999995,0.0
0.45,6.5,3.0,13.0,9.0,0.0,cash_out,cash_out,6.5,-3.0,6.5,2.8500000000000005,5.8500000000000005,-3.6499999999999995,0.0
0.45,6.5,3.5,13.0,9.0,0.0,cash_out,cash_out,6.5,-3.5,6.5,2.3500000000000005,5.8500000000000005,-4.1499999999999995,0.0
0.45,6.5,4.0,13.0,9.0,0.0,cash_out,cash_out,6.5,-4.0,6.5,1.8500000000000005,5.8500000000000005,-4.6499999999999995,0.0
0.45,7.0,0.0,13.0,9.0,0.0,cash_out,cash_out,7.0,0.0,7.0,5.8500000000000005,5.8500000000000005,-1.1499999999999995,0.0
0.45,7.0,0.5,13.0,9.0,0.0,cash_out,cash_out,7.0,-0.5,7.0,5.3500000000000005,5.8500000000000005,-1.6499999999999995,0.0
0.45,7.0,1.0,13.0,9.0,0.0,cash_out,cash_out,7.0,-1.0,7.0,4.8500000000000005,5.8500000000000005,-2.1499999999999995,0.0
0.45,7.0,1.5,13.0,9.0,0.0,cash_out,cash_out,7.0,-1.5,7.0,4.3500000000000005,5.8500000000000005,-2.6499999999999995,0.0
0.45,7.0,2.0,13.0,9.0,0.0,cash_out,cash_out,7.0,-2.0,7.0,3.8500000000000005,5.8500000000000005,-3.1499999999999995,0.0
0.45,7.0,2.5,13.0,9.0,0.0,cash_out,cash_out,7.0,-2.5,7.0,3.3500000000000005,5.8500000000000005,-3.6499999999999995,0.0
0.45,7.0,3.0,13.0,9.0,0.0,cash_out,cash_out,7.0,-3.0,7.0,2.8500000000000005,5.8500000000000005,-4.1499999999999995,0.0
0.45,7.0,3.5,13.0,9.0,0.0,cash_out,cash_out,7.0,-3.5,7.0,2.3500000000000005,5.8500000000000005,-4.6499999999999995,0.0
0.45,7.0,4.0,13.0,9.0,0.0,cash_out,cash_out,7.0,-4.0,7.0,1.8500000000000005,5.8500000000000005,-5.1499999999999995,0.0
0.45,7.5,0.0,13.0,9.0,0.0,cash_out,cash_out,7.5,0.0,7.5,5.8500000000000005,5.8500000000000005,-1.6499999999999995,0.0
0.45,7.5,0.5,13.0,9.0,0.0,cash_out,cash_out,7.5,-0.5,7.5,5.3500000000000005,5.8500000000000005,-2.1499999999999995,0.0
0.45,7.5,1.0,13.0,9.0,0.0,cash_out,cash_out,7.5,-1.0,7.5,4.8500000000000005,5.8500000000000005,-2.6499999999999995,0.0
0.45,7.5,1.5,13.0,9.0,0.0,cash_out,cash_out,7.5,-1.5,7.5,4.3500000000000005,5.8500000000000005,-3.1499999999999995,0.0
0.45,7.5,2.0,13.0,9.0,0.0,cash_out,cash_out,7.5,-2.0,7.5,3.8500000000000005,5.8500000000000005,-3.6499999999999995,0.0
0.45,7.5,2.5,13.0,9.0,0.0,cash_out,cash_out,7.5,-2.5,7.5,3.3500000000000005,5.8500000000000005,-4.1499999999999995,0.0
0.45,7.5,3.0,13.0,9.0,0.0,cash_out,cash_out,7.5,-3.0,7.5,2.8500000000000005,5.8500000000000005,-4.6499999999999995,0.0
0.45,7.5,3.5,13.0,9.0,0.0,cash_out,cash_out,7.5,-3.5,7.5,2.3500000000000005,5.8500000000000005,-5.1499999999999995,0.0
0.45,7.5,4.0,13.0,9.0,0.0,cash_out,cash_out,7.5,-4.0,7.5,1.8500000000000005,5.8500000000000005,-5.6499999999999995,0.0
0.45,8.0,0.0,13.0,9.0,0.0,cash_out,cash_out,8.0,0.0,8.0,5.8500000000000005,5.8500000000000005,-2.1499999999999995,0.0
0.45,8.0,0.5,13.0,9.0,0.0,cash_out,cash_out,8.0,-0.5,8.0,5.3500000000000005,5.8500000000000005,-2.6499999999999995,0.0
0.45,8.0,1.0,13.0,9.0,0.0,cash_out,cash_out,8.0,-1.0,8.0,4.8500000000000005,5.8500000000000005,-3.1499999999999995,0.0
0.45,8.0,1.5,13.0,9.0,0.0,cash_out,cash_out,8.0,-1.5,8.0,4.3500000000000005,5.8500000000000005,-3.6499999999999995,0.0
0.45,8.0,2.0,13.0,9.0,0.0,cash_out,cash_out,8.0,-2.0,8.0,3.8500000000000005,5.8500000000000005,-4.1499999999999995,0.0
0.45,8.0,2.5,13.0,9.0,0.0,cash_out,cash_out,8.0,-2.5,8.0,3.3500000000000005,5.8500000000000005,-4.6499999999999995,0.0
0.45,8.0,3.0,13.0,9.0,0.0,cash_out,cash_out,8.0,-3.0,8.0,2.8500000000000005,5.8500000000000005,-5.1499999999999995,0.0
0.45,8.0,3.5,13.0,9.0,0.0,cash_out,cash_out,8.0,-3.5,8.0,2.3500000000000005,5.8500000000000005,-5.6499999999999995,0.0
0.45,8.0,4.0,13.0,9.0,0.0,cash_out,cash_out,8.0,-4.0,8.0,1.8500000000000005,5.8500000000000005,-6.1499999999999995,0.0
0.45,8.5,0.0,13.0,9.0,0.0,cash_out,cash_out,8.5,0.0,8.5,5.8500000000000005,5.8500000000000005,-2.6499999999999995,0.0
0.45,8.5,0.5,13.0,9.0,0.0,cash_out,cash_out,8.5,-0.5,8.5,5.3500000000000005,5.8500000000000005,-3.1499999999999995,0.0
0.45,8.5,1.0,13.0,9.0,0.0,cash_out,cash_out,8.5,-1.0,8.5,4.8500000000000005,5.8500000000000005,-3.6499999999999995,0.0
0.45,8.5,1.5,13.0,9.0,0.0,cash_out,cash_out,8.5,-1.5,8.5,4.3500000000000005,5.8500000000000005,-4.1499999999999995,0.0
0.45,8.5,2.0,13.0,9.0,0.0,cash_out,cash_out,8.5,-2.0,8.5,3.8500000000000005,5.8500000000000005,-4.6499999999999995,0.0
0.45,8.5,2.5,13.0,9.0,0.0,cash_out,cash_out,8.5,-2.5,8.5,3.3500000000000005,5.8500000000000005,-5.1499999999999995,0.0
0.45,8.5,3.0,13.0,9.0,0.0,cash_out,cash_out,8.5,-3.0,8.5,2.8500000000000005,5.8500000000000005,-5.6499999999999995,0.0
0.45,8.5,3.5,13.0,9.0,0.0,cash_out,cash_out,8.5,-3.5,8.5,2.3500000000000005,5.8500000000000005,-6.1499999999999995,0.0
0.45,8.5,4.0,13.0,9.0,0.0,cash_out,cash_out,8.5,-4.0,8.5,1.8500000000000005,5.8500000000000005,-6.6499999999999995,0.0
0.45,9.0,0.0,13.0,9.0,0.0,cash_out,cash_out,9.0,0.0,9.0,5.8500000000000005,5.8500000000000005,-3.1499999999999995,0.0
0.45,9.0,0.5,13.0,9.0,0.0,cash_out,cash_out,9.0,-0.5,9.0,5.3500000000000005,5.8500000000000005,-3.6499999999999995,0.0
0.45,9.0,1.0,13.0,9.0,0.0,cash_out,cash_out,9.0,-1.0,9.0,4.8500000000000005,5.8500000000000005,-4.1499999999999995,0.0
0.45,9.0,1.5,13.0,9.0,0.0,cash_out,cash_out,9.0,-1.5,9.0,4.3500000000000005,5.8500000000000005,-4.6499999999999995,0.0
0.45,9.0,2.0,13.0,9.0,0.0,cash_out,cash_out,9.0,-2.0,9.0,3.8500000000000005,5.8500000000000005,-5.1499999999999995,0.0
0.45,9.0,2.5,13.0,9.0,0.0,cash_out,cash_out,9.0,-2.5,9.0,3.3500000000000005,5.8500000000000005,-5.6499999999999995,0.0
0.45,9.0,3.0,13.0,9.0,0.0,cash_out,cash_out,9.0,-3.0,9.0,2.8500000000000005,5.8500000000000005,-6.1499999999999995,0.0
0.45,9.0,3.5,13.0,9.0,0.0,cash_out,cash_out,9.0,-3.5,9.0,2.3500000000000005,5.8500000000000005,-6.6499999999999995,0.0
0.45,9.0,4.0,13.0,9.0,0.0,cash_out,cash_out,9.0,-4.0,9.0,1.8500000000000005,5.8500000000000005,-7.1499999999999995,0.0
0.45,9.5,0.0,13.0,9.0,0.0,cash_out,cash_out,9.5,0.0,9.5,5.8500000000000005,5.8500000000000005,-3.6499999999999995,0.0
0.45,9.5,0.5,13.0,9.0,0.0,cash_out,cash_out,9.5,-0.5,9.5,5.3500000000000005,5.8500000000000005,-4.1499999999999995,0.0
0.45,9.5,1.0,13.0,9.0,0.0,cash_out,cash_out,9.5,-1.0,9.5,4.8500000000000005,5.8500000000000005,-4.6499999999999995,0.0
0.45,9.5,1.5,13.0,9.0,0.0,cash_out,cash_out,9.5,-1.5,9.5,4.3500000000000005,5.8500000000000005,-5.1499999999999995,0.0
0.45,9.5,2.0,13.0,9.0,0.0,cash_out,cash_out,9.5,-2.0,9.5,3.8500000000000005,5.8500000000000005,-5.6499999999999995,0.0
0.45,9.5,2.5,13.0,9.0,0.0,cash_out,cash_out,9.5,-2.5,9.5,3.3500000000000005,5.8500000000000005,-6.1499999999999995,0.0
0.45,9.5,3.0,13.0,9.0,0.0,cash_out,cash_out,9.5,-3.0,9.5,2.8500000000000005,5.8500000000000005,-6.6499999999999995,0.0
0.45,9.5,3.5,13.0,9.0,0.0,cash_out,cash_out,9.5,-3.5,9.5,2.3500000000000005,5.8500000000000005,-7.1499999999999995,0.0
0.45,9.5,4.0,13.0,9.0,0.0,cash_out,cash_out,9.5,-4.0,9.5,1.8500000000000005,5.8500000000000005,-7.6499999999999995,0.0
0.45,10.0,0.0,13.0,9.0,0.0,cash_out,cash_out,10.0,0.0,10.0,5.8500000000000005,5.8500000000000005,-4.1499999999999995,0.0
0.45,10.0,0.5,13.0,9.0,0.0,cash_out,cash_out,10.0,-0.5,10.0,5.3500000000000005,5.8500000000000005,-4.6499999999999995,0.0
0.45,10.0,1.0,13.0,9.0,0.0,cash_out,cash_out,10.0,-1.0,10.0,4.8500000000000005,5.8500000000000005,-5.1499999999999995,0.0
0.45,10.0,1.5,13.0,9.0,0.0,cash_out,cash_out,10.0,-1.5,10.0,4.3500000000000005,5.8500000000000005,-5.6499999999999995,0.0
0.45,10.0,2.0,13.0,9.0,0.0,cash_out,cash_out,10.0,-2.0,10.0,3.8500000000000005,5.8500000000000005,-6.1499999999999995,0.0
0.45,10.0,2.5,13.0,9.0,0.0,cash_out,cash_out,10.0,-2.5,10.0,3.3500000000000005,5.8500000000000005,-6.6499999999999995,0.0
0.45,10.0,3.0,13.0,9.0,0.0,cash_out,cash_out,10.0,-3.0,10.0,2.8500000000000005,5.8500000000000005,-7.1499999999999995,0.0
0.45,10.0,3.5,13.0,9.0,0.0,cash_out,cash_out,10.0,-3.5,10.0,2.3500000000000005,5.8500000000000005,-7.6499999999999995,0.0
0.45,10.0,4.0,13.0,9.0,0.0,cash_out,cash_out,10.0,-4.0,10.0,1.8500000000000005,5.8500000000000005,-8.149999999999999,0.0
0.45,10.5,0.0,13.0,9.0,0.0,cash_out,cash_out,10.5,0.0,10.5,5.8500000000000005,5.8500000000000005,-4.6499999999999995,0.0
0.45,10.5,0.5,13.0,9.0,0.0,cash_out,cash_out,10.5,-0.5,10.5,5.3500000000000005,5.8500000000000005,-5.1499999999999995,0.0
0.45,10.5,1.0,13.0,9.0,0.0,cash_out,cash_out,10.5,-1.0,10.5,4.8500000000000005,5.8500000000000005,-5.6499999999999995,0.0
0.45,10.5,1.5,13.0,9.0,0.0,cash_out,cash_out,10.5,-1.5,10.5,4.3500000000000005,5.8500000000000005,-6.1499999999999995,0.0
0.45,10.5,2.0,13.0,9.0,0.0,cash_out,cash_out,10.5,-2.0,10.5,3.8500000000000005,5.8500000000000005,-6.6499999999999995,0.0
0.45,10.5,2.5,13.0,9.0,0.0,cash_out,cash_out,10.5,-2.5,10.5,3.3500000000000005,5.8500000000000005,-7.1499999999999995,0.0
0.45,10.5,3.0,13.0,9.0,0.0,cash_out,cash_out,10.5,-3.0,10.5,2.8500000000000005,5.8500000000000005,-7.6499999999999995,0.0
0.45,10.5,3.5,13.0,9.0,0.0,cash_out,cash_out,10.5,-3.5,10.5,2.3500000000000005,5.8500000000000005,-8.149999999999999,0.0
0.45,10.5,4.0,13.0,9.0,0.0,cash_out,cash_out,10.5,-4.0,10.5,1.8500000000000005,5.8500000000000005,-8.649999999999999,0.0
0.45,11.0,0.0,13.0,9.0,0.0,cash_out,cash_out,11.0,0.0,11.0,5.8500000000000005,5.8500000000000005,-5.1499999999999995,0.0
0.45,11.0,0.5,13.0,9.0,0.0,cash_out,cash_out,11.0,-0.5,11.0,5.3500000000000005,5.8500000000000005,-5.6499999999999995,0.0
0.45,11.0,1.0,13.0,9.0,0.0,cash_out,cash_out,11.0,-1.0,11.0,4.8500000000000005,5.8500000000000005,-6.1499999999999995,0.0
0.45,11.0,1.5,13.0,9.0,0.0,cash_out,cash_out,11.0,-1.5,11.0,4.3500000000000005,5.8500000000000005,-6.6499999999999995,0.0
0.45,11.0,2.0,13.0,9.0,0.0,cash_out,cash_out,11.0,-2.0,11.0,3.8500000000000005,5.8500000000000005,-7.1499999999999995,0.0
0.45,11.0,2.5,13.0,9.0,0.0,cash_out,cash_out,11.0,-2.5,11.0,3.3500000000000005,5.8500000000000005,-7.6499999999999995,0.0
0.45,11.0,3.0,13.0,9.0,0.0,cash_out,cash_out,11.0,-3.0,11.0,2.8500000000000005,5.8500000000000005,-8.149999999999999,0.0
0.45,11.0,3.5,13.0,9.0,0.0,cash_out,cash_out,11.0,-3.5,11.0,2.3500000000000005,5.8500000000000005,-8.649999999999999,0.0
0.45,11.0,4.0,13.0,9.0,0.0,cash_out,cash_out,11.0,-4.0,11.0,1.8500000000000005,5.8500000000000005,-9.149999999999999,0.0
0.45,11.5,0.0,13.0,9.0,0.0,cash_out,cash_out,11.5,0.0,11.5,5.8500000000000005,5.8500000000000005,-5.6499999999999995,0.0
0.45,11.5,0.5,13.0,9.0,0.0,cash_out,cash_out,11.5,-0.5,11.5,5.3500000000000005,5.8500000000000005,-6.1499999999999995,0.0
0.45,11.5,1.0,13.0,9.0,0.0,cash_out,cash_out,11.5,-1.0,11.5,4.8500000000000005,5.8500000000000005,-6.6499999999999995,0.0
0.45,11.5,1.5,13.0,9.0,0.0,cash_out,cash_out,11.5,-1.5,11.5,4.3500000000000005,5.8500000000000005,-7.1499999999999995,0.0
0.45,11.5,2.0,13.0,9.0,0.0,cash_out,cash_out,11.5,-2.0,11.5,3.8500000000000005,5.8500000000000005,-7.6499999999999995,0.0
0.45,11.5,2.5,13.0,9.0,0.0,cash_out,cash_out,11.5,-2.5,11.5,3.3500000000000005,5.8500000000000005,-8.149999999999999,0.0
0.45,11.5,3.0,13.0,9.0,0.0,cash_out,cash_out,11.5,-3.0,11.5,2.8500000000000005,5.8500000000000005,-8.649999999999999,0.0
0.45,11.5,3.5,13.0,9.0,0.0,cash_out,cash_out,11.5,-3.5,11.5,2.3500000000000005,5.8500000000000005,-9.149999999999999,0.0
0.45,11.5,4.0,13.0,9.0,0.0,cash_out,cash_out,11.5,-4.0,11.5,1.8500000000000005,5.8500000000000005,-9.649999999999999,0.0
0.45,12.0,0.0,13.0,9.0,0.0,cash_out,cash_out,12.0,0.0,12.0,5.8500000000000005,5.8500000000000005,-6.1499999999999995,0.0
0.45,12.0,0.5,13.0,9.0,0.0,cash_out,cash_out,12.0,-0.5,12.0,5.3500000000000005,5.8500000000000005,-6.6499999999999995,0.0
0.45,12.0,1.0,13.0,9.0,0.0,cash_out,cash_out,12.0,-1.0,12.0,4.8500000000000005,5.8500000000000005,-7.1499999999999995,0.0
0.45,12.0,1.5,13.0,9.0,0.0,cash_out,cash_out,12.0,-1.5,12.0,4.3500000000000005,5.8500000000000005,-7.6499999999999995,0.0
0.45,12.0,2.0,13.0,9.0,0.0,cash_out,cash_out,12.0,-2.0,12.0,3.8500000000000005,5.8500000000000005,-8.149999999999999,0.0
0.45,12.0,2.5,13.0,9.0,0.0,cash_out,cash_out,12.0,-2.5,12.0,3.3500000000000005,5.8500000000000005,-8.649999999999999,0.0
0.45,12.0,3.0,13.0,9.0,0.0,cash_out,cash_out,12.0,-3.0,12.0,2.8500000000000005,5.8500000000000005,-9.149999999999999,0.0
0.45,12.0,3.5,13.0,9.0,0.0,cash_out,cash_out,12.0,-3.5,12.0,2.3500000000000005,5.8500000000000005,-9.649999999999999,0.0
0.45,12.0,4.0,13.0,9.0,0.0,cash_out,cash_out,12.0,-4.0,12.0,1.8500000000000005,5.8500000000000005,-10.149999999999999,0.0
0.45,12.5,0.0,13.0,9.0,0.0,cash_out,cash_out,12.5,0.0,12.5,5.8500000000000005,5.8500000000000005,-6.6499999999999995,0.0
0.45,12.5,0.5,13.0,9.0,0.0,cash_out,cash_out,12.5,-0.5,12.5,5.3500000000000005,5.8500000000000005,-7.1499999999999995,0.0
0.45,12.5,1.0,13.0,9.0,0.0,cash_out,cash_out,12.5,-1.0,12.5,4.8500000000000005,5.8500000000000005,-7.6499999999999995,0.0
0.45,12.5,1.5,13.0,9.0,0.0,cash_out,cash_out,12.5,-1.5,12.5,4.3500000000000005,5.8500000000000005,-8.149999999999999,0.0
0.45,12.5,2.0,13.0,9.0,0.0,cash_out,cash_out,12.5,-2.0,12.5,3.8500000000000005,5.8500000000000005,-8.649999999999999,0.0
0.45,12.5,2.5,13.0,9.0,0.0,cash_out,cash_out,12.5,-2.5,12.5,3.3500000000000005,5.8500000000000005,-9.149999999999999,0.0
0.45,12.5,3.0,13.0,9.0,0.0,cash_out,cash_out,12.5,-3.0,12.5,2.8500000000000005,5.8500000000000005,-9.649999999999999,0.0
0.45,12.5,3.5,13.0,9.0,0.0,cash_out,cash_out,12.5,-3.5,12.5,2.3500000000000005,5.8500000000000005,-10.149999999999999,0.0
0.45,12.5,4.0,13.0,9.0,0.0,cash_out,cash_out,12.5,-4.0,12.5,1.8500000000000005,5.8500000000000005,-10.649999999999999,0.0
0.45,13.0,0.0,13.0,9.0,0.0,cash_out,cash_out,13.0,0.0,13.0,5.8500000000000005,5.8500000000000005,-7.1499999999999995,0.0
0.45,13.0,0.5,13.0,9.0,0.0,cash_out,cash_out,13.0,-0.5,13.0,5.3500000000000005,5.8500000000000005,-7.6499999999999995,0.0
0.45,13.0,1.0,13.0,9.0,0.0,cash_out,cash_out,13.0,-1.0,13.0,4.8500000000000005,5.8500000000000005,-8.149999999999999,0.0
0.45,13.0,1.5,13.0,9.0,0.0,cash_out,cash_out,13.0,-1.5,13.0,4.3500000000000005,5.8500000000000005,-8.649999999999999,0.0
0.45,13.0,2.0,13.0,9.0,0.0,cash_out,cash_out,13.0,-2.0,13.0,3.8500000000000005,5.8500000000000005,-9.149999999999999,0.0
0.45,13.0,2.5,13.0,9.0,0.0,cash_out,cash_out,13.0,-2.5,13.0,3.3500000000000005,5.8500000000000005,-9.649999999999999,0.0
0.45,13.0,3.0,13.0,9.0,0.0,cash_out,cash_out,13.0,-3.0,13.0,2.8500000000000005,5.8500000000000005,-10.149999999999999,0.0
0.45,13.0,3.5,13.0,9.0,0.0,cash_out,cash_out,13.0,-3.5,13.0,2.3500000000000005,5.8500000000000005,-10.649999999999999,0.0
0.45,13.0,4.0,13.0,9.0,0.0,cash_out,cash_out,13.0,-4.0,13.0,1.8500000000000005,5.8500000000000005,-11.149999999999999,0.0
0.45,13.5,0.0,13.0,9.0,0.0,cash_out,cash_out,13.5,0.0,13.5,5.8500000000000005,5.8500000000000005,-7.6499999999999995,0.0
0.45,13.5,0.5,13.0,9.0,0.0,cash_out,cash_out,13.5,-0.5,13.5,5.3500000000000005,5.8500000000000005,-8.149999999999999,0.0
0.45,13.5,1.0,13.0,9.0,0.0,cash_out,cash_out,13.5,-1.0,13.5,4.8500000000000005,5.8500000000000005,-8.649999999999999,0.0
0.45,13.5,1.5,13.0,9.0,0.0,cash_out,cash_out,13.5,-1.5,13.5,4.3500000000000005,5.8500000000000005,-9.149999999999999,0.0
0.45,13.5,2.0,13.0,9.0,0.0,cash_out,cash_out,13.5,-2.0,13.5,3.8500000000000005,5.8500000000000005,-9.649999999999999,0.0
0.45,13.5,2.5,13.0,9.0,0.0,cash_out,cash_out,13.5,-2.5,13.5,3.3500000000000005,5.8500000000000005,-10.149999999999999,0.0
0.45,13.5,3.0,13.0,9.0,0.0,cash_out,cash_out,13.5,-3.0,13.5,2.8500000000000005,5.8500000000000005,-10.649999999999999,0.0
0.45,13.5,3.5,13.0,9.0,0.0,cash_out,cash_out,13.5,-3.5,13.5,2.3500000000000005,5.8500000000000005,-11.149999999999999,0.0
0.45,13.5,4.0,13.0,9.0,0.0,cash_out,cash_out,13.5,-4.0,13.5,1.8500000000000005,5.8500000000000005,-11.649999999999999,0.0
0.45,14.0,0.0,13.0,9.0,0.0,cash_out,cash_out,14.0,0.0,14.0,5.8500000000000005,5.8500000000000005,-8.149999999999999,0.0
0.45,14.0,0.5,13.0,9.0,0.0,cash_out,cash_out,14.0,-0.5,14.0,5.3500000000000005,5.8500000000000005,-8.649999999999999,0.0
0.45,14.0,1.0,13.0,9.0,0.0,cash_out,cash_out,14.0,-1.0,14.0,4.8500000000000005,5.8500000000000005,-9.149999999999999,0.0
0.45,14.0,1.5,13.0,9.0,0.0,cash_out,cash_out,14.0,-1.5,14.0,4.3500000000000005,5.8500000000000005,-9.649999999999999,0.0
