controller,episode,t,p_decoy,p_threat,p_fragile,entropy,entropy_norm,role_collapse_kl,non_decoy_rate,useful_nondecoy_consensus,decoy_trap_consensus
role_oracle,2,15,0.0,0.0,1.0,-1.4428232973175177e-12,-9.103201474236991e-13,1.5849625007182713,1.0,1.0000000000009104,0.0
role_oracle,2,16,0.0,0.0,1.0,-1.4428232973175177e-12,-9.103201474236991e-13,1.5849625007182713,1.0,1.0000000000009104,0.0
role_oracle,3,0,0.6,0.4,0.0,0.9709505944517833,0.6126016192875238,0.6140119062650451,0.4,0.1549593522849905,0.23243902842748573
role_oracle,3,1,0.2,0.8,0.0,0.7219280948844771,0.4554859150017748,0.8630344058323514,0.8,0.4356112679985802,0.10890281699964505
role_oracle,3,2,0.0,1.0,0.0,-1.4428232973175177e-12,-9.103201474236991e-13,1.5849625007182713,1.0,1.0000000000009104,0.0
role_oracle,3,3,0.0,1.0,0.0,-1.4428232973175177e-12,-9.103201474236991e-13,1.5849625007182713,1.0,1.0000000000009104,0.0
role_oracle,3,4,0.0,1.0,0.0,-1.4428232973175177e-12,-9.103201474236991e-13,1.5849625007182713,1.0,1.0000000000009104,0.0
role_oracle,3,5,0.0,1.0,0.0,-1.4428232973175177e-12,-9.103201474236991e-13,1.5849625007182713,1.0,1.0000000000009104,0.0
role_oracle,3,6,0.0,1.0,0.0,-1.4428232973175177e-12,-9.103201474236991e-13,1.5849625007182713,1.0,1.0000000000009104,0.0
role_oracle,3,7,0.0,1.0,0.0,-1.4428232973175177e-12,-9.103201474236991e-13,1.5849625007182713,1.0,1.0000000000009104,0.0
role_oracle,3,8,0.0,1.0,0.0,-1.4428232973175177e-12,-9.103201474236991e-13,1.5849625007182713,1.0,1.0000000000009104,0.0
role_oracle,3,9,0.0,1.0,0.0,-1.4428232973175177e-12,-9.103201474236991e-13,1.5849625007182713,1.0,1.0000000000009104,0.0
role_oracle,3,10,0.0,1.0,0.0,-1.4428232973175177e-12,-9.103201474236991e-13,1.5849625007182713,1.0,1.0000000000009104,0.0
role_oracle,3,11,0.0,1.0,0.0,-1.4428232973175177e-12,-9.103201474236991e-13,1.5849625007182713,1.0,1.0000000000009104,0.0
role_oracle,3,12,0.0,1.0,0.0,-1.4428232973175177e-12,-9.103201474236991e-13,1.5849625007182713,1.0,1.0000000000009104,0.0
role_oracle,3,13,0.0,1.0,0.0,-1.4428232973175177e-12,-9.103201474236991e-13,1.5849625007182713,1.0,1.0000000000009104,0.0
role_oracle,3,14,0.0,1.0,0.0,-1.4428232973175177e-12,-9.103201474236991e-13,1.5849625007182713,1.0,1.0000000000009104,0.0
role_oracle,3,15,0.0,1.0,0.0,-1.4428232973175177e-12,-9.103201474236991e-13,1.5849625007182713,1.0,1.0000000000009104,0.0
role_oracle,3,16,0.0,1.0,0.0,-1.4428232973175177e-12,-9.103201474236991e-13,1.5849625007182713,1.0,1.0000000000009104,0.0
role_oracle,3,17,0.0,0.0,1.0,-1.4428232973175177e-12,-9.103201474236991e-13,1.5849625007182713,1.0,1.0000000000009104,0.0
role_oracle,3,18,0.0,0.0,1.0,-1.4428232973175177e-12,-9.103201474236991e-13,1.5849625007182713,1.0,1.0000000000009104,0.0
role_oracle,3,19,0.0,0.0,1.0,-1.4428232973175177e-12,-9.103201474236991e-13,1.5849625007182713,1.0,1.0000000000009104,0.0
role_oracle,3,20,0.0,0.0,1.0,-1.4428232973175177e-12,-9.103201474236991e-13,1.5849625007182713,1.0,1.0000000000009104,0.0
role_oracle,3,21,0.0,0.0,1.0,-1.4428232973175177e-12,-9.103201474236991e-13,1.5849625007182713,1.0,1.0000000000009104,0.0
role_oracle,4,0,0.2,0.6,0.2,1.3709505944503406,0.8649735207151964,0.2140119062664878,0.8,0.10802118342784289,0.027005295856960723
role_oracle,4,1,0.0,0.8,0.2,0.7219280948844771,0.4554859150017748,0.8630344058323514,1.0,0.5445140849982252,0.0
role_oracle,4,2,0.0,0.8,0.2,0.7219280948844771,0.4554859150017748,0.8630344058323514,1.0,0.5445140849982252,0.0
role_oracle,4,3,0.0,1.0,0.0,-1.4428232973175177e-12,-9.103201474236991e-13,1.5849625007182713,1.0,1.0000000000009104,0.0
role_oracle,4,4,0.0,1.0,0.0,-1.4428232973175177e-12,-9.103201474236991e-13,1.5849625007182713,1.0,1.0000000000009104,0.0
role_oracle,4,5,0.0,1.0,0.0,-1.4428232973175177e-12,-9.103201474236991e-13,1.5849625007182713,1.0,1.0000000000009104,0.0
role_oracle,4,6,0.0,1.0,0.0,-1.4428232973175177e-12,-9.103201474236991e-13,1.5849625007182713,1.0,1.0000000000009104,0.0
role_oracle,4,7,0.0,1.0,0.0,-1.4428232973175177e-12,-9.103201474236991e-13,1.5849625007182713,1.0,1.0000000000009104,0.0
role_oracle,4,8,0.0,1.0,0.0,-1.4428232973175177e-12,-9.103201474236991e-13,1.5849625007182713,1.0,1.0000000000009104,0.0
role_oracle,4,9,0.0,1.0,0.0,-1.4428232973175177e-12,-9.103201474236991e-13,1.5849625007182713,1.0,1.0000000000009104,0.0
role_oracle,4,10,0.0,1.0,0.0,-1.4428232973175177e-12,-9.103201474236991e-13,1.5849625007182713,1.0,1.0000000000009104,0.0
role_oracle,4,11,0.0,1.0,0.0,-1.4428232973175177e-12,-9.103201474236991e-13,1.5849625007182713,1.0,1.0000000000009104,0.0
role_oracle,4,12,0.0,1.0,0.0,-1.4428232973175177e-12,-9.103201474236991e-13,1.5849625007182713,1.0,1.0000000000009104,0.0
role_oracle,4,13,0.0,1.0,0.0,-1.4428232973175177e-12,-9.103201474236991e-13,1.5849625007182713,1.0,1.0000000000009104,0.0
role_oracle,4,14,0.0,1.0,0.0,-1.4428232973175177e-12,-9.103201474236991e-13,1.5849625007182713,1.0,1.0000000000009104,0.0
role_oracle,4,15,0.0,1.0,0.0,-1.4428232973175177e-12,-9.103201474236991e-13,1.5849625007182713,1.0,1.0000000000009104,0.0
role_oracle,4,16,0.0,1.0,0.0,-1.4428232973175177e-12,-9.103201474236991e-13,1.5849625007182713,1.0,1.0000000000009104,0.0
role_oracle,4,17,0.0,0.0,1.0,-1.4428232973175177e-12,-9.103201474236991e-13,1.5849625007182713,1.0,1.0000000000009104,0.0
role_oracle,4,18,0.0,0.0,1.0,-1.4428232973175177e-12,-9.103201474236991e-13,1.5849625007182713,1.0,1.0000000000009104,0.0
role_oracle,4,19,0.0,0.0,1.0,-1.4428232973175177e-12,-9.103201474236991e-13,1.5849625007182713,1.0,1.0000000000009104,0.0
role_oracle,4,20,0.0,0.0,1.0,-1.4428232973175177e-12,-9.103201474236991e-13,1.5849625007182713,1.0,1.0000000000009104,0.0
role_oracle,4,21,0.0,0.0,1.0,-1.4428232973175177e-12,-9.103201474236991e-13,1.5849625007182713,1.0,1.0000000000009104,0.0
role_oracle,4,22,0.0,0.0,1.0,-1.4428232973175177e-12,-9.103201474236991e-13,1.5849625007182713,1.0,1.0000000000009104,0.0
role_oracle,5,0,0.6,0.4,0.0,0.9709505944517833,0.6126016192875238,0.6140119062650451,0.4,0.1549593522849905,0.23243902842748573
role_oracle,5,1,0.6,0.4,0.0,0.9709505944517833,0.6126016192875238,0.6140119062650451,0.4,0.1549593522849905,0.23243902842748573
role_oracle,5,2,0.2,0.8,0.0,0.7219280948844771,0.4554859150017748,0.8630344058323514,0.8,0.4356112679985802,0.10890281699964505
role_oracle,5,3,0.2,0.8,0.0,0.7219280948844771,0.4554859150017748,0.8630344058323514,0.8,0.4356112679985802,0.10890281699964505
role_oracle,5,4,0.2,0.8,0.0,0.7219280948844771,0.4554859150017748,0.8630344058323514,0.8,0.4356112679985802,0.10890281699964505
role_oracle,5,5,0.0,1.0,0.0,-1.4428232973175177e-12,-9.103201474236991e-13,1.5849625007182713,1.0,1.0000000000009104,0.0
role_oracle,5,6,0.0,1.0,0.0,-1.4428232973175177e-12,-9.103201474236991e-13,1.5849625007182713,1.0,1.0000000000009104,0.0
role_oracle,5,7,0.0,1.0,0.0,-1.4428232973175177e-12,-9.103201474236991e-13,1.5849625007182713,1.0,1.0000000000009104,0.0
role_oracle,5,8,0.0,1.0,0.0,-1.4428232973175177e-12,-9.103201474236991e-13,1.5849625007182713,1.0,1.0000000000009104,0.0
role_oracle,5,9,0.0,1.0,0.0,-1.4428232973175177e-12,-9.103201474236991e-13,1.5849625007182713,1.0,1.0000000000009104,0.0
role_oracle,5,10,0.0,1.0,0.0,-1.4428232973175177e-12,-9.103201474236991e-13,1.5849625007182713,1.0,1.0000000000009104,0.0
role_oracle,5,11,0.0,1.0,0.0,-1.4428232973175177e-12,-9.103201474236991e-13,1.5849625007182713,1.0,1.0000000000009104,0.0
role_oracle,5,12,0.0,1.0,0.0,-1.4428232973175177e-12,-9.103201474236991e-13,1.5849625007182713,1.0,1.0000000000009104,0.0
role_oracle,5,13,0.0,1.0,0.0,-1.4428232973175177e-12,-9.103201474236991e-13,1.5849625007182713,1.0,1.0000000000009104,0.0
role_oracle,5,14,0.0,1.0,0.0,-1.4428232973175177e-12,-9.103201474236991e-13,1.5849625007182713,1.0,1.0000000000009104,0.0
role_oracle,5,15,0.0,1.0,0.0,-1.4428232973175177e-12,-9.103201474236991e-13,1.5849625007182713,1.0,1.0000000000009104,0.0
role_oracle,5,16,0.0,0.0,1.0,-1.4428232973175177e-12,-9.103201474236991e-13,1.5849625007182713,1.0,1.0000000000009104,0.0
role_oracle,5,17,0.0,0.0,1.0,-1.4428232973175177e-12,-9.103201474236991e-13,1.5849625007182713,1.0,1.0000000000009104,0.0
role_oracle,5,18,0.0,0.0,1.0,-1.4428232973175177e-12,-9.103201474236991e-13,1.5849625007182713,1.0,1.0000000000009104,0.0
role_oracle,6,0,0.2,0.8,0.0,0.7219280948844771,0.4554859150017748,0.8630344058323514,0.8,0.4356112679985802,0.10890281699964505
role_oracle,6,1,0.0,1.0,0.0,-1.4428232973175177e-12,-9.103201474236991e-13,1.5849625007182713,1.0,1.0000000000009104,0.0
role_oracle,6,2,0.0,1.0,0.0,-1.4428232973175177e-12,-9.103201474236991e-13,1.5849625007182713,1.0,1.0000000000009104,0.0
role_oracle,6,3,0.0,1.0,0.0,-1.4428232973175177e-12,-9.103201474236991e-13,1.5849625007182713,1.0,1.0000000000009104,0.0
role_oracle,6,4,0.0,1.0,0.0,-1.4428232973175177e-12,-9.103201474236991e-13,1.5849625007182713,1.0,1.0000000000009104,0.0
role_oracle,6,5,0.0,1.0,0.0,-1.4428232973175177e-12,-9.103201474236991e-13,1.5849625007182713,1.0,1.0000000000009104,0.0
role_oracle,6,6,0.0,1.0,0.0,-1.4428232973175177e-12,-9.103201474236991e-13,1.5849625007182713,1.0,1.0000000000009104,0.0
role_oracle,6,7,0.0,1.0,0.0,-1.4428232973175177e-12,-9.103201474236991e-13,1.5849625007182713,1.0,1.0000000000009104,0.0
role_oracle,6,8,0.0,1.0,0.0,-1.4428232973175177e-12,-9.103201474236991e-13,1.5849625007182713,1.0,1.0000000000009104,0.0
role_oracle,6,9,0.0,1.0,0.0,-1.4428232973175177e-12,-9.103201474236991e-13,1.5849625007182713,1.0,1.0000000000009104,0.0
role_oracle,6,10,0.0,1.0,0.0,-1.4428232973175177e-12,-9.103201474236991e-13,1.5849625007182713,1.0,1.0000000000009104,0.0
role_oracle,6,11,0.0,1.0,0.0,-1.4428232973175177e-12,-9.103201474236991e-13,1.5849625007182713,1.0,1.0000000000009104,0.0
role_oracle,6,12,0.0,1.0,0.0,-1.4428232973175177e-12,-9.103201474236991e-13,1.5849625007182713,1.0,1.0000000000009104,0.0
role_oracle,6,13,0.0,0.0,1.0,-1.4428232973175177e-12,-9.103201474236991e-13,1.5849625007182713,1.0,1.0000000000009104,0.0
role_oracle,6,14,0.0,0.0,1.0,-1.4428232973175177e-12,-9.103201474236991e-13,1.5849625007182713,1.0,1.0000000000009104,0.0
role_oracle,6,15,0.0,0.0,1.0,-1.4428232973175177e-12,-9.103201474236991e-13,1.5849625007182713,1.0,1.0000000000009104,0.0
role_oracle,7,0,0.0,1.0,0.0,-1.4428232973175177e-12,-9.103201474236991e-13,1.5849625007182713,1.0,1.0000000000009104,0.0
role_oracle,7,1,0.0,1.0,0.0,-1.4428232973175177e-12,-9.103201474236991e-13,1.5849625007182713,1.0,1.0000000000009104,0.0
role_oracle,7,2,0.0,1.0,0.0,-1.4428232973175177e-12,-9.103201474236991e-13,1.5849625007182713,1.0,1.0000000000009104,0.0
role_oracle,7,3,0.0,1.0,0.0,-1.4428232973175177e-12,-9.103201474236991e-13,1.5849625007182713,1.0,1.0000000000009104,0.0
role_oracle,7,4,0.0,1.0,0.0,-1.4428232973175177e-12,-9.103201474236991e-13,1.5849625007182713,1.0,1.0000000000009104,0.0
role_oracle,7,5,0.0,1.0,0.0,-1.4428232973175177e-12,-9.103201474236991e-13,1.5849625007182713,1.0,1.0000000000009104,0.0
role_oracle,7,6,0.0,1.0,0.0,-1.4428232973175177e-12,-9.103201474236991e-13,1.5849625007182713,1.0,1.0000000000009104,0.0
role_oracle,7,7,0.0,1.0,0.0,-1.4428232973175177e-12,-9.103201474236991e-13,1.5849625007182713,1.0,1.0000000000009104,0.0
role_oracle,7,8,0.0,1.0,0.0,-1.4428232973175177e-12,-9.103201474236991e-13,1.5849625007182713,1.0,1.0000000000009104,0.0
role_oracle,7,9,0.0,1.0,0.0,-1.4428232973175177e-12,-9.103201474236991e-13,1.5849625007182713,1.0,1.0000000000009104,0.0
role_oracle,7,10,0.0,1.0,0.0,-1.4428232973175177e-12,-9.103201474236991e-13,1.5849625007182713,1.0,1.0000000000009104,0.0
role_oracle,7,11,0.0,1.0,0.0,-1.4428232973175177e-12,-9.103201474236991e-13,1.5849625007182713,1.0,1.0000000000009104,0.0
role_oracle,7,12,0.0,1.0,0.0,-1.4428232973175177e-12,-9.103201474236991e-13,1.5849625007182713,1.0,1.0000000000009104,0.0
role_oracle,7,13,0.0,1.0,0.0,-1.4428232973175177e-12,-9.103201474236991e-13,1.5849625007182713,1.0,1.0000000000009104,0.0
role_oracle,7,14,0.0,1.0,0.0,-1.4428232973175177e-12,-9.103201474236991e-13,1.5849625007182713,1.0,1.0000000000009104,0.0
role_oracle,7,15,0.0,0.0,1.0,-1.4428232973175177e-12,-9.103201474236991e-13,1.5849625007182713,1.0,1.0000000000009104,0.0
role_oracle,7,16,0.0,0.0,1.0,-1.4428232973175177e-12,-9.103201474236991e-13,1.5849625007182713,1.0,1.0000000000009104,0.0
role_oracle,7,17,0.0,0.0,1.0,-1.4428232973175177e-12,-9.103201474236991e-13,1.5849625007182713,1.0,1.0000000000009104,0.0
role_oracle,8,0,0.0,1.0,0.0,-1.4428232973175177e-12,-9.103201474236991e-13,1.5849625007182713,1.0,1.0000000000009104,0.0
role_oracle,8,1,0.0,1.0,0.0,-1.4428232973175177e-12,-9.103201474236991e-13,1.5849625007182713,1.0,1.0000000000009104,0.0
role_oracle,8,2,0.0,1.0,0.0,-1.4428232973175177e-12,-9.103201474236991e-13,1.5849625007182713,1.0,1.0000000000009104,0.0
role_oracle,8,3,0.0,1.0,0.0,-1.4428232973175177e-12,-9.103201474236991e-13,1.5849625007182713,1.0,1.0000000000009104,0.0
role_oracle,8,4,0.0,1.0,0.0,-1.4428232973175177e-12,-9.103201474236991e-13,1.5849625007182713,1.0,1.0000000000009104,0.0
role_oracle,8,5,0.0,1.0,0.0,-1.4428232973175177e-12,-9.103201474236991e-13,1.5849625007182713,1.0,1.0000000000009104,0.0
role_oracle,8,6,0.0,1.0,0.0,-1.4428232973175177e-12,-9.103201474236991e-13,1.5849625007182713,1.0,1.0000000000009104,0.0
role_oracle,8,7,0.0,1.0,0.0,-1.4428232973175177e-12,-9.103201474236991e-13,1.5849625007182713,1.0,1.0000000000009104,0.0
role_oracle,8,8,0.0,1.0,0.0,-1.4428232973175177e-12,-9.103201474236991e-13,1.5849625007182713,1.0,1.0000000000009104,0.0
role_oracle,8,9,0.0,1.0,0.0,-1.4428232973175177e-12,-9.103201474236991e-13,1.5849625007182713,1.0,1.0000000000009104,0.0
role_oracle,8,10,0.0,1.0,0.0,-1.4428232973175177e-12,-9.103201474236991e-13,1.5849625007182713,1.0,1.0000000000009104,0.0
role_oracle,8,11,0.0,1.0,0.0,-1.4428232973175177e-12,-9.103201474236991e-13,1.5849625007182713,1.0,1.0000000000009104,0.0
role_oracle,8,12,0.0,1.0,0.0,-1.4428232973175177e-12,-9.103201474236991e-13,1.5849625007182713,1.0,1.0000000000009104,0.0
role_oracle,8,13,0.0,0.0,1.0,-1.4428232973175177e-12,-9.103201474236991e-13,1.5849625007182713,1.0,1.0000000000009104,0.0
role_oracle,8,14,0.0,0.0,1.0,-1.4428232973175177e-12,-9.103201474236991e-13,1.5849625007182713,1.0,1.0000000000009104,0.0
role_oracle,8,15,0.0,0.0,1.0,-1.4428232973175177e-12,-9.103201474236991e-13,1.5849625007182713,1.0,1.0000000000009104,0.0
role_oracle,9,0,0.2,0.8,0.0,0.7219280948844771,0.4554859150017748,0.8630344058323514,0.8,0.4356112679985802,0.10890281699964505
role_oracle,9,1,0.2,0.8,0.0,0.7219280948844771,0.4554859150017748,0.8630344058323514,0.8,0.4356112679985802,0.10890281699964505
role_oracle,9,2,0.2,0.8,0.0,0.7219280948844771,0.4554859150017748,0.8630344058323514,0.8,0.4356112679985802,0.10890281699964505
role_oracle,9,3,0.2,0.8,0.0,0.7219280948844771,0.4554859150017748,0.8630344058323514,0.8,0.4356112679985802,0.10890281699964505
role_oracle,9,4,0.0,1.0,0.0,-1.4428232973175177e-12,-9.103201474236991e-13,1.5849625007182713,1.0,1.0000000000009104,0.0
role_oracle,9,5,0.0,1.0,0.0,-1.4428232973175177e-12,-9.103201474236991e-13,1.5849625007182713,1.0,1.0000000000009104,0.0
role_oracle,9,6,0.0,1.0,0.0,-1.4428232973175177e-12,-9.103201474236991e-13,1.5849625007182713,1.0,1.0000000000009104,0.0
role_oracle,9,7,0.0,1.0,0.0,-1.4428232973175177e-12,-9.103201474236991e-13,1.5849625007182713,1.0,1.0000000000009104,0.0
role_oracle,9,8,0.0,1.0,0.0,-1.4428232973175177e-12,-9.103201474236991e-13,1.5849625007182713,1.0,1.0000000000009104,0.0
role_oracle,9,9,0.0,1.0,0.0,-1.4428232973175177e-12,-9.103201474236991e-13,1.5849625007182713,1.0,1.0000000000009104,0.0
role_oracle,9,10,0.0,1.0,0.0,-1.4428232973175177e-12,-9.103201474236991e-13,1.5849625007182713,1.0,1.0000000000009104,0.0
role_oracle,9,11,0.0,1.0,0.0,-1.4428232973175177e-12,-9.103201474236991e-13,1.5849625007182713,1.0,1.0000000000009104,0.0
role_oracle,9,12,0.0,1.0,0.0,-1.4428232973175177e-12,-9.103201474236991e-13,1.5849625007182713,1.0,1.0000000000009104,0.0
role_oracle,9,13,0.0,1.0,0.0,-1.4428232973175177e-12,-9.103201474236991e-13,1.5849625007182713,1.0,1.0000000000009104,0.0
role_oracle,9,14,0.0,1.0,0.0,-1.4428232973175177e-12,-9.103201474236991e-13,1.5849625007182713,1.0,1.0000000000009104,0.0
role_oracle,9,15,0.0,1.0,0.0,-1.4428232973175177e-12,-9.103201474236991e-13,1.5849625007182713,1.0,1.0000000000009104,0.0
role_oracle,9,16,0.0,0.0,1.0,-1.4428232973175177e-12,-9.103201474236991e-13,1.5849625007182713,1.0,1.0000000000009104,0.0
role_oracle,9,17,0.0,0.0,1.0,-1.4428232973175177e-12,-9.103201474236991e-13,1.5849625007182713,1.0,1.0000000000009104,0.0
role_oracle,9,18,0.0,0.0,1.0,-1.4428232973175177e-12,-9.103201474236991e-13,1.5849625007182713,1.0,1.0000000000009104,0.0
role_oracle,10,0,0.0,0.6,0.4,0.9709505944517833,0.6126016192875238,0.6140119062650451,1.0,0.38739838071247623,0.0
role_oracle,10,1,0.0,1.0,0.0,-1.4428232973175177e-12,-9.103201474236991e-13,1.5849625007182713,1.0,1.0000000000009104,0.0
role_oracle,10,2,0.0,1.0,0.0,-1.4428232973175177e-12,-9.103201474236991e-13,1.5849625007182713,1.0,1.0000000000009104,0.0
role_oracle,10,3,0.0,1.0,0.0,-1.4428232973175177e-12,-9.103201474236991e-13,1.5849625007182713,1.0,1.0000000000009104,0.0
role_oracle,10,4,0.0,1.0,0.0,-1.4428232973175177e-12,-9.103201474236991e-13,1.5849625007182713,1.0,1.0000000000009104,0.0
role_oracle,10,5,0.0,1.0,0.0,-1.4428232973175177e-12,-9.103201474236991e-13,1.5849625007182713,1.0,1.0000000000009104,0.0
role_oracle,10,6,0.0,1.0,0.0,-1.4428232973175177e-12,-9.103201474236991e-13,1.5849625007182713,1.0,1.0000000000009104,0.0
role_oracle,10,7,0.0,1.0,0.0,-1.4428232973175177e-12,-9.103201474236991e-13,1.5849625007182713,1.0,1.0000000000009104,0.0
role_oracle,10,8,0.0,1.0,0.0,-1.4428232973175177e-12,-9.103201474236991e-13,1.5849625007182713,1.0,1.0000000000009104,0.0
role_oracle,10,9,0.0,1.0,0.0,-1.4428232973175177e-12,-9.103201474236991e-13,1.5849625007182713,1.0,1.0000000000009104,0.0
role_oracle,10,10,0.0,1.0,0.0,-1.4428232973175177e-12,-9.103201474236991e-13,1.5849625007182713,1.0,1.0000000000009104,0.0
role_oracle,10,11,0.0,1.0,0.0,-1.4428232973175177e-12,-9.103201474236991e-13,1.5849625007182713,1.0,1.0000000000009104,0.0
role_oracle,10,12,0.0,1.0,0.0,-1.4428232973175177e-12,-9.103201474236991e-13,1.5849625007182713,1.0,1.0000000000009104,0.0
role_oracle,10,13,0.0,1.0,0.0,-1.4428232973175177e-12,-9.103201474236991e-13,1.5849625007182713,1.0,1.0000000000009104,0.0
role_oracle,10,14,0.0,1.0,0.0,-1.4428232973175177e-12,-9.103201474236991e-13,1.5849625007182713,1.0,1.0000000000009104,0.0
role_oracle,10,15,0.0,0.0,1.0,-1.4428232973175177e-12,-9.103201474236991e-13,1.5849625007182713,1.0,1.0000000000009104,0.0
role_oracle,10,16,0.0,0.0,1.0,-1.4428232973175177e-12,-9.103201474236991e-13,1.5849625007182713,1.0,1.0000000000009104,0.0
role_oracle,10,17,0.0,0.0,1.0,-1.4428232973175177e-12,-9.103201474236991e-13,1.5849625007182713,1.0,1.0000000000009104,0.0
role_oracle,11,0,0.0,1.0,0.0,-1.4428232973175177e-12,-9.103201474236991e-13,1.5849625007182713,1.0,1.0000000000009104,0.0
role_oracle,11,1,0.0,1.0,0.0,-1.4428232973175177e-12,-9.103201474236991e-13,1.5849625007182713,1.0,1.0000000000009104,0.0
role_oracle,11,2,0.0,1.0,0.0,-1.4428232973175177e-12,-9.103201474236991e-13,1.5849625007182713,1.0,1.0000000000009104,0.0
role_oracle,11,3,0.0,1.0,0.0,-1.4428232973175177e-12,-9.103201474236991e-13,1.5849625007182713,1.0,1.0000000000009104,0.0
role_oracle,11,4,0.0,1.0,0.0,-1.4428232973175177e-12,-9.103201474236991e-13,1.5849625007182713,1.0,1.0000000000009104,0.0
role_oracle,11,5,0.0,1.0,0.0,-1.4428232973175177e-12,-9.103201474236991e-13,1.5849625007182713,1.0,1.0000000000009104,0.0
role_oracle,11,6,0.0,1.0,0.0,-1.4428232973175177e-12,-9.103201474236991e-13,1.5849625007182713,1.0,1.0000000000009104,0.0
role_oracle,11,7,0.0,1.0,0.0,-1.4428232973175177e-12,-9.103201474236991e-13,1.5849625007182713,1.0,1.0000000000009104,0.0
role_oracle,11,8,0.0,1.0,0.0,-1.4428232973175177e-12,-9.103201474236991e-13,1.5849625007182713,1.0,1.0000000000009104,0.0
role_oracle,11,9,0.0,1.0,0.0,-1.4428232973175177e-12,-9.103201474236991e-13,1.5849625007182713,1.0,1.0000000000009104,0.0
role_oracle,11,10,0.0,1.0,0.0,-1.4428232973175177e-12,-9.103201474236991e-13,1.5849625007182713,1.0,1.0000000000009104,0.0
role_oracle,11,11,0.0,1.0,0.0,-1.4428232973175177e-12,-9.103201474236991e-13,1.5849625007182713,1.0,1.0000000000009104,0.0
role_oracle,11,12,0.0,1.0,0.0,-1.4428232973175177e-12,-9.103201474236991e-13,1.5849625007182713,1.0,1.0000000000009104,0.0
role_oracle,11,13,0.0,0.0,1.0,-1.4428232973175177e-12,-9.103201474236991e-13,1.5849625007182713,1.0,1.0000000000009104,0.0
role_oracle,11,14,0.0,0.0,1.0,-1.4428232973175177e-12,-9.103201474236991e-13,1.5849625007182713,1.0,1.0000000000009104,0.0
role_oracle,11,15,0.0,0.0,1.0,-1.4428232973175177e-12,-9.103201474236991e-13,1.5849625007182713,1.0,1.0000000000009104,0.0
role_oracle,12,0,0.2,0.6,0.2,1.3709505944503406,0.8649735207151964,0.2140119062664878,0.8,0.10802118342784289,0.027005295856960723
role_oracle,12,1,0.0,0.6,0.4,0.9709505944517833,0.6126016192875238,0.6140119062650451,1.0,0.38739838071247623,0.0
role_oracle,12,2,0.0,1.0,0.0,-1.4428232973175177e-12,-9.103201474236991e-13,1.5849625007182713,1.0,1.0000000000009104,0.0
role_oracle,12,3,0.0,1.0,0.0,-1.4428232973175177e-12,-9.103201474236991e-13,1.5849625007182713,1.0,1.0000000000009104,0.0
role_oracle,12,4,0.0,1.0,0.0,-1.4428232973175177e-12,-9.103201474236991e-13,1.5849625007182713,1.0,1.0000000000009104,0.0
role_oracle,12,5,0.0,1.0,0.0,-1.4428232973175177e-12,-9.103201474236991e-13,1.5849625007182713,1.0,1.0000000000009104,0.0
role_oracle,12,6,0.0,1.0,0.0,-1.4428232973175177e-12,-9.103201474236991e-13,1.5849625007182713,1.0,1.0000000000009104,0.0
role_oracle,12,7,0.0,1.0,0.0,-1.4428232973175177e-12,-9.103201474236991e-13,1.5849625007182713,1.0,1.0000000000009104,0.0
role_oracle,12,8,0.0,1.0,0.0,-1.4428232973175177e-12,-9.103201474236991e-13,1.5849625007182713,1.0,1.0000000000009104,0.0
role_oracle,12,9,0.0,1.0,0.0,-1.4428232973175177e-12,-9.103201474236991e-13,1.5849625007182713,1.0,1.0000000000009104,0.0
role_oracle,12,10,0.0,1.0,0.0,-1.4428232973175177e-12,-9.103201474236991e-13,1.5849625007182713,1.0,1.0000000000009104,0.0
role_oracle,12,11,0.0,1.0,0.0,-1.4428232973175177e-12,-9.103201474236991e-13,1.5849625007182713,1.0,1.0000000000009104,0.0
role_oracle,12,12,0.0,1.0,0.0,-1.4428232973175177e-12,-9.103201474236991e-13,1.5849625007182713,1.0,1.0000000000009104,0.0
role_oracle,12,13,0.0,1.0,0.0,-1.4428232973175177e-12,-9.103201474236991e-13,1.5849625007182713,1.0,1.0000000000009104,0.0
role_oracle,12,14,0.0,1.0,0.0,-1.4428232973175177e-12,-9.103201474236991e-13,1.5849625007182713,1.0,1.0000000000009104,0.0
role_oracle,12,15,0.0,0.0,1.0,-1.4428232973175177e-12,-9.103201474236991e-13,1.5849625007182713,1.0,1.0000000000009104,0.0
role_oracle,12,16,0.0,0.0,1.0,-1.4428232973175177e-12,-9.103201474236991e-13,1.5849625007182713,1.0,1.0000000000009104,0.0
role_oracle,12,17,0.0,0.0,1.0,-1.4428232973175177e-12,-9.103201474236991e-13,1.5849625007182713,1.0,1.0000000000009104,0.0
role_oracle,12,18,0.0,0.0,1.0,-1.4428232973175177e-12,-9.103201474236991e-13,1.5849625007182713,1.0,1.0000000000009104,0.0
role_oracle,13,0,0.0,0.8,0.2,0.7219280948844771,0.4554859150017748,0.8630344058323514,1.0,0.5445140849982252,0.0
role_oracle,13,1,0.0,1.0,0.0,-1.4428232973175177e-12,-9.103201474236991e-13,1.5849625007182713,1.0,1.0000000000009104,0.0
role_oracle,13,2,0.0,1.0,0.0,-1.4428232973175177e-12,-9.103201474236991e-13,1.5849625007182713,1.0,1.0000000000009104,0.0
