best_uci,collapse_best_bits,collapse_deep_alt_bits,collapse_greedy_bits,collapse_key_bits,collapse_random_bits,deep_alt_uci,greedy_uci,key_uci,kind,local_cost_best,local_cost_deep_alt,local_cost_greedy,local_cost_key,local_cost_random,p_win_base,p_win_best,p_win_deep_alt,p_win_greedy,p_win_key,p_win_random,potential_bits,puzzle_id,random_uci,rating,specificity_js_bits,themes,useful_shift_best,useful_shift_deep_alt,useful_shift_greedy,useful_shift_key,useful_shift_random
,,-1.198192411043098,-1.1841407621868583,0.0,-0.5349547231656377,b2f6,b2f6,b2h8,sacrifice,,0.0,0.0,-9.0,0.0,1.0,,0.3125,0.25,1.0,0.0625,-0.0,0FsJs,f4f6,1925,0.4803429561261464,attraction endgame mate mateIn2 sacrifice short,,-0.6875,-0.75,0.0,-0.9375
,,-0.31824120341300777,-0.1087223370506536,0.30319026068519284,1.2649319020247363,b7e4,b7e4,g2f2,sacrifice,,0.0,0.0,-4.0,-5.0,0.375,,0.1875,0.21875,0.5,0.0625,1.799886625190374,0CJ5o,h7h6,2366,0.20142740080642635,attackingF2F7 crushing middlegame pin sacrifice short,,-0.1875,-0.15625,0.125,-0.3125
,,0.025936894803541,0.4463194507175021,1.4036378923845256,-0.13670789148305595,g4f6,g4f6,g4e3,sacrifice,,0.0,0.0,-3.0,0.0,0.40625,,0.21875,0.21875,0.875,0.25,1.947202335584122,0Ctm2,e8f8,2235,0.4534845427227677,advantage kingsideAttack long middlegame sacrifice,,-0.1875,-0.1875,0.46875,-0.15625
,,-0.010304973497956338,-0.3128494925393872,-0.12291824004604845,1.0802136812595364,f3g2,f3g2,g8g2,sacrifice,,0.0,0.0,-2.0,-3.0,0.375,,0.09375,0.125,0.40625,0.03125,1.8112781244591327,0D5ow,h5g5,2197,0.18293064986157262,crushing master middlegame pin sacrifice short,,-0.28125,-0.25,0.03125,-0.34375
,,0.04894583662487095,0.2642804951278015,2.104115921862549,1.9034935975498346,a3a2,a3a2,b7b3,sacrifice,,1.0,1.0,-4.0,-1.0,0.28125,,0.28125,0.125,1.0,0.0,2.104115921862549,0FOSW,a8a7,2105,0.51358895036648,mate mateIn4 middlegame sacrifice veryLong,,0.0,-0.15625,0.71875,-0.28125
,,-0.9801155420995912,-1.0898835569275436,0.9698024945677542,-0.24914896229107597,h7h6,h7h6,e8e1,sacrifice,,0.0,0.0,-2.0,0.0,0.8125,,0.34375,0.3125,1.0,0.09375,0.9698024945677542,0CGKo,e8c8,2076,0.44881817738564933,advantage endgame fork long sacrifice,,-0.46875,-0.5,0.1875,-0.71875
,,-0.178513462201201,0.15323410075960697,0.4700716135172347,0.9184454841949603,d5e6,d5e6,d5c6,sacrifice,,1.0,1.0,-4.0,0.0,0.53125,,0.25,0.5,0.65625,0.0,1.8918426014908483,0CqF7,d1b1,2297,0.23658552575601488,advancedPawn advantage endgame sacrifice veryLong,,-0.28125,-0.03125,0.125,-0.53125
,,-0.6114936404521998,-0.4401204074720739,0.3001050966113765,-0.20362676701987414,d4a7,d4a7,f3h5,sacrifice,,1.0,1.0,-9.0,0.0,0.625,,0.1875,0.15625,0.71875,0.15625,1.5016144718101818,0DZMa,d4c5,2210,0.3171235006302,advantage discoveredAttack endgame exposedKing fork master pin quietMove sacrifice skewer veryLong,,-0.4375,-0.46875,0.09375,-0.46875
,,-0.17218046888521643,-0.06010069113107397,0.347076638853657,0.09386440479295532,c1g5,c1g5,g3g7,sacrifice,,0.0,0.0,-4.0,0.0,0.34375,,0.28125,0.34375,0.40625,0.0625,1.9499180366673454,0CWsh,d1e1,1987,0.18479017376273135,attraction crushing deflection kingsideAttack long middlegame sacrifice,,-0.0625,0.0,0.0625,-0.28125
,,-0.2793740829587721,-0.3200492162558177,0.27942283928973266,1.2527009975809844,b8c8,b8c8,b8b6,sacrifice,,0.0,0.0,-4.0,-9.0,0.46875,,0.1875,0.15625,0.3125,0.0625,1.921265440780581,0EWEp,a8a1,1950,0.08914965971593918,advantage attraction exposedKing middlegame sacrifice veryLong,,-0.28125,-0.3125,-0.15625,-0.40625
b4b1,0.2842933469644495,,,,,,,,quiet,-6.0,,,,,0.40625,0.4375,,,,,1.9114133659676638,00HoG,,1499,,mate mateIn1 middlegame oneMove,0.03125,,,,
,,-0.8884594003264916,-0.8589176751929342,0.045908992407368676,-0.908846945486464,c4b3,c4b3,c4b5,sacrifice,,0.0,0.0,-3.0,-3.0,0.84375,,0.53125,0.5,0.875,0.5,0.7769734356069651,0CEiN,b2b3,2079,0.11952144874812451,attraction crushing deflection exposedKing fork long opening pin sacrifice,,-0.3125,-0.34375,0.03125,-0.34375
,,-0.38620350099070055,-0.5345619353514179,0.6364772481018423,0.4366489622910761,f8f2,f8f2,e5f3,sacrifice,,1.0,1.0,-3.0,-9.0,0.65625,,0.375,0.46875,0.875,0.125,1.3675416913014387,0CQhq,a5a6,1945,0.260016889967962,advantage discoveredAttack kingsideAttack long middlegame sacrifice,,-0.28125,-0.1875,0.21875,-0.53125
,,-1.0301975054322456,-0.9513771973797432,0.5209380058447248,0.7691801702550396,h4f6,h4f4,h4g3,sacrifice,,0.0,0.0,-4.0,-5.0,0.8125,,0.25,0.3125,0.90625,0.0,0.9698024945677542,0DUQr,f8f7,1862,0.41926271917952057,crushing discoveredAttack discoveredCheck endgame long sacrifice,,-0.5625,-0.5,0.09375,-0.8125
,,-0.6685644431995964,-0.20062232431271465,0.0,-0.7769734356069651,f4f3,f4f3,e6e1,sacrifice,,-1.0,-1.0,0.0,-5.0,1.0,,0.0625,0.03125,1.0,0.09375,-0.0,0FkMy,e6e7,1987,0.8285353655843146,long mate mateIn3 middlegame sacrifice,,-0.9375,-0.96875,0.0,-0.90625
f8e7,0.08251169513597123,,,,,,,,quiet,-1.0,,,,,0.34375,0.375,,,,,2.083910227067178,003jb,,963,,crushing fork master middlegame short,0.03125,,,,
,,-0.05422413794800196,-0.048573842092250796,0.7214834883156753,2.044872067573547,c7d7,c7d7,g4g5,sacrifice,,0.0,0.0,-5.0,-5.0,0.4375,,0.15625,0.21875,0.71875,0.0,2.044872067573547,0Ds14,c7a7,1948,0.3192323814602637,advantage long middlegame sacrifice,,-0.28125,-0.21875,0.28125,-0.4375
a8a7,-0.16299427882598394,,,,,,,,quiet,0.0,,,,,0.09375,0.125,,,,,1.8458452185347238,0068B,,1426,,crushing deflection middlegame short,0.03125,,,,
d6b7,0.013015515857006665,,,,,,,,quiet,-5.0,,,,,0.25,0.1875,,,,,2.150838647382062,006RM,,1445,,crushing long middlegame,-0.0625,,,,
,,-1.9450318729867575,-1.8246987351738497,0.0,-1.9492840955380735,g4f5,g4f5,f2f5,sacrifice,,-4.0,-4.0,-4.0,2.0,1.0,,0.34375,0.5,1.0,0.46875,-0.0,0FhIh,e5d3,1996,0.448818177384928,endgame mate mateIn2 sacrifice short vukovicMate,,-0.65625,-0.5,0.0,-0.53125
,,-0.4886053796722354,-0.7998034078993179,-0.011479779643869703,0.39782490920829816,g5e6,g5e6,g5e4,sacrifice,,0.0,0.0,0.0,-3.0,0.71875,,0.28125,0.25,0.75,0.0,1.2372983448152632,0E4gm,f2e1,2002,0.18916420338320114,advantage attraction fork middlegame pin sacrifice veryLong,,-0.4375,-0.46875,0.03125,-0.71875
,,0.2486167266645205,0.22248173371136715,0.17218046888521665,1.4331843390639287,h6h5,h6h5,e5f3,sacrifice,,-9.0,-9.0,-2.0,-3.0,0.5,,0.0625,0.28125,0.5,0.03125,1.9681390622295665,0CwfG,e5d3,2395,0.23545503903371598,advantage clearance middlegame sacrifice veryLong,,-0.4375,-0.21875,0.0,-0.46875
,,-0.44790142380978293,-0.569463078953875,0.5471315083572108,1.2657341707505596,c2c8,c2c8,d1a1,sacrifice,,2.0,2.0,-5.0,-5.0,0.625,,0.40625,0.3125,0.8125,0.0625,1.6030242373675734,0EIOk,g1h1,2385,0.1439973687263778,crushing long middlegame pin sacrifice,,-0.21875,-0.3125,0.1875,-0.5625
,,-0.5804774249658402,-0.5733859520757265,0.5108738706777254,0.5144684934058592,f1b5,f1b5,f3e5,sacrifice,,0.0,0.0,-6.0,-9.0,0.65625,,0.25,0.28125,0.78125,0.0625,1.5703612224162218,0DYVi,f3g5,2087,0.2646887222859248,crushing long opening sacrifice,,-0.40625,-0.375,0.125,-0.59375
f6e5,0.23080079596000957,,,,,,,,quiet,-1.0,,,,,0.3125,0.59375,,,,,1.947202335584122,00Ezc,,1982,,crushing middlegame short,0.28125,,,,
,,-1.9528195311147831,-1.7717822215997985,0.0,-1.6234936758692482,g4h2,g4h2,h3h2,sacrifice,,1.0,1.0,1.0,-3.0,1.0,,0.125,0.21875,1.0,0.125,-0.0,0FVlD,c6e5,2264,0.716917186685814,attraction epauletteMate kingsideAttack mate mateIn5 middlegame sacrifice veryLong,,-0.875,-0.78125,0.0,-0.875
g4f3,0.006462690485015354,,,,,,,,quiet,0.0,,,,,0.15625,0.25,,,,,2.3101915986883306,002KJ,,1615,,crushing discoveredAttack middlegame short,0.09375,,,,
b4e7,0.08088767854772327,,,,,,,,quiet,0.0,,,,,0.0625,0.15625,,,,,1.9975036004102722,00IUT,,1527,,crushing fork long middlegame,0.09375,,,,
b3f3,0.1695600614131425,,,,,,,,quiet,0.0,,,,,0.25,0.40625,,,,,2.0981061300625727,00K7b,,1962,,advantage exposedKing long middlegame,0.15625,,,,
,,-0.9698024945677542,-1.0748068828532795,0.0,-0.20062232431271465,g4f6,g4f6,f7f2,sacrifice,,0.0,0.0,-3.0,-3.0,1.0,,0.09375,0.03125,1.0,0.0,-0.0,0GDFq,b7b6,1917,0.7692184673273617,mate mateIn2 middlegame sacrifice short,,-0.90625,-0.96875,0.0,-1.0
,,0.8023691658838833,0.5294559763004743,0.09892915512590328,1.6654328359334567,g4h5,g4h5,g7e5,sacrifice,,-9.0,-9.0,-6.0,-9.0,0.53125,,0.0625,0.15625,0.59375,0.0,1.6654328359334567,0DfNW,e7f6,2123,0.41072741858516626,advantage kingsideAttack long middlegame sacrifice,,-0.46875,-0.375,0.0625,-0.53125
d8e8,0.036794905278350054,,,,,,,,quiet,-5.0,,,,,0.25,0.21875,,,,,2.2092822215997985,00PGi,,1081,,crushing fork middlegame short,-0.03125,,,,
,,-0.9076681736755243,-0.8884257694388897,0.35900342402601737,-0.1128012648261505,a8f8,a8f8,f5g5,sacrifice,,0.0,0.0,3.0,-3.0,0.75,,0.375,0.4375,0.84375,0.125,1.1359768596329824,0ES9R,c6f3,1843,0.2621968911824133,clearance crushing middlegame sacrifice short,,-0.375,-0.3125,0.09375,-0.625
d2c4,0.16965662157143258,,,,,,,,quiet,-5.0,,,,,0.34375,0.09375,,,,,1.6604221338080105,00kCm,,1829,,advantage middlegame veryLong,-0.25,,,,
d3d4,0.08175321556184101,,,,,,,,quiet,-1.0,,,,,0.3125,0.21875,,,,,1.9364992230622806,00Qog,,2079,,crushing middlegame short,-0.09375,,,,
,,0.3153363473510489,0.6332217427998191,-0.18610097419193283,0.2110850757184355,d5f7,d5f7,e1e8,sacrifice,,-2.0,-2.0,-4.0,-3.0,0.625,,0.09375,0.0,0.53125,0.15625,1.6030242373675734,0EIPW,e1g3,2170,0.24799763711599104,crushing kingsideAttack opening sacrifice short,,-0.53125,-0.625,-0.09375,-0.46875
,,0.1066932256046953,0.1430683325230966,0.25592404296689253,0.03610536183075519,c1e3,c1e3,c4f7,sacrifice,,0.0,0.0,-2.0,0.0,0.34375,,0.03125,0.125,0.40625,0.125,2.1648505541228946,0DWDJ,g1f1,1957,0.27930248600617424,advantage attackingF2F7 attraction long opening sacrifice,,-0.3125,-0.21875,0.0625,-0.21875
,,-0.057716928421555735,0.2290023278952653,0.39217534778492213,1.4953125360762134,f1g1,f1g1,f1f3,sacrifice,,0.0,0.0,-2.0,-5.0,0.4375,,0.25,0.15625,0.46875,0.0625,1.8326026026932274,0DxAI,f1h1,2062,0.07121592992517725,advantage attraction exposedKing fork long middlegame sacrifice,,-0.1875,-0.28125,0.03125,-0.375
h3e6,-0.01969530292167354,,,,,,,,quiet,0.0,,,,,0.28125,0.15625,,,,,2.118127828603382,00Uwn,,1550,,advantage fork middlegame short,-0.125,,,,
f6g6,0.07981554223565124,,,,,,,,quiet,-9.0,,,,,0.375,0.03125,,,,,2.072169235259032,00O8m,,1371,,crushing fork middlegame short,-0.34375,,,,
d1e2,-0.01097685963298245,,,,,,,,quiet,0.0,,,,,0.25,0.15625,,,,,2.0608203810934294,00Yuf,,1812,,advantage interference middlegame short,-0.09375,,,,
,,-0.1939733919637583,-0.3538995233568023,0.15405708913728566,0.8368485098196934,e7e4,e7e4,g8g2,sacrifice,,0.0,0.0,-4.0,-5.0,0.46875,,0.25,0.34375,0.59375,0.125,1.705241238830056,0Ef6N,g8g4,2070,0.2368292827146759,attraction crushing kingsideAttack middlegame sacrifice short,,-0.21875,-0.125,0.125,-0.34375
c3e2,-0.24119064915405253,,,,,,,,quiet,0.0,,,,,0.25,0.09375,,,,,1.8825874753050804,00WlQ,,1582,,crushing middlegame short,-0.15625,,,,
,,-0.3936715255304193,-0.7245687488562087,0.38956554532487464,0.4053589032268581,g4c4,g4c4,g4f5,sacrifice,,0.0,0.0,-4.0,-1.0,0.59375,,0.0625,0.125,0.78125,0.03125,1.3362516322372207,0ETNm,g1h1,1884,0.48435397970394656,advantage discoveredAttack discoveredCheck kingsideAttack middlegame sacrifice veryLong,,-0.53125,-0.46875,0.1875,-0.5625
,,-0.6737316938555484,-0.8778588493442823,0.5238966232520679,-0.242780133173647,f6e7,f6e7,c8c4,sacrifice,,0.0,0.0,-5.0,-1.0,0.6875,,0.0625,0.125,0.84375,0.0625,1.300870058859033,0EtnL,h7h5,1928,0.5709190640927778,advantage attraction discoveredAttack discoveredCheck endgame sacrifice skewer veryLong,,-0.625,-0.5625,0.15625,-0.625
d8d4,0.29940259080129095,,,,,,,,quiet,-9.0,,,,,0.375,0.3125,,,,,1.8398354267347476,00iyx,,1120,,advantage middlegame short,-0.0625,,,,
e5f5,-0.20404140665565018,,,,,,,,quiet,-9.0,,,,,0.1875,0.1875,,,,,1.9822367178034828,00moS,,1330,,crushing long middlegame,0.0,,,,
,,0.3378068458513017,0.043925626407010476,0.8424391246471601,-0.3117841655290261,d7d5,d7d5,e6f4,sacrifice,,-2.0,-2.0,-3.0,-3.0,0.53125,,0.15625,0.34375,0.78125,0.21875,1.7297460075004396,0EkPV,d2e1,1863,0.3416532136682885,attraction crushing endgame fork sacrifice veryLong,,-0.375,-0.1875,0.25,-0.3125
e1e3,0.0454151011455628,,,,,,,,quiet,-3.0,,,,,0.25,0.15625,,,,,2.1342114918933284,00t2W,,1381,,crushing long middlegame,-0.09375,,,,
f6e5,-0.2007852609446521,,,,,,,,quiet,-9.0,,,,,0.21875,0.15625,,,,,1.9945708027473967,0195f,,1877,,advantage middlegame short,-0.0625,,,,
g5f4,0.5050533472286018,,,,,,,,quiet,0.0,,,,,0.1875,0.28125,,,,,1.73105363187439,00kXF,,1821,,crushing long middlegame,0.09375,,,,
,,-0.9305795661492813,-0.9772118427383096,0.4008599926746179,0.6839967336931925,d2e4,d2e4,d2f3,sacrifice,,0.0,0.0,-3.0,-1.0,0.65625,,0.21875,0.3125,0.8125,0.0625,1.2189514568588302,0G24i,e6e5,2356,0.32081210083775946,advantage middlegame quietMove sacrifice veryLong,,-0.4375,-0.34375,0.15625,-0.59375
f3d4,-0.03917350926369512,,,,,,,,quiet,0.0,,,,,0.21875,0.34375,,,,,1.7431278286033818,00wft,,1564,,mate mateIn2 middlegame short,0.125,,,,
,,-0.46715463937162394,-0.5120741967289915,1.2165683472104272,1.6654328359334567,f5f8,f5f8,c3g7,sacrifice,,0.0,0.0,-2.0,-5.0,0.53125,,0.125,0.28125,0.90625,0.0,1.6654328359334567,0FveL,g1f1,2040,0.6174975932420682,advantage endgame kingsideAttack long master pin sacrifice,,-0.40625,-0.25,0.375,-0.53125
f8e8,-0.34436093777043375,,,,,,,,quiet,-1.0,,,,,0.3125,0.25,,,,,1.8050365325772657,00l7Y,,1496,,advantage deflection long middlegame pin,-0.0625,,,,
a8c6,0.02246544962254271,,,,,,,,quiet,-1.0,,,,,0.25,0.21875,,,,,1.951011518271973,00ymq,,1528,,clearance crushing middlegame short,-0.03125,,,,
e4e3,0.4209585933443498,,,,,,,,quiet,-3.0,,,,,0.375,0.5,,,,,1.855154957849531,00jXF,,1494,,advantage middlegame short,0.125,,,,
g5f7,-0.033674109337416436,,,,,,,,quiet,0.0,,,,,0.21875,0.25,,,,,1.940927643377165,00Xop,,2465,,crushing hangingPiece master middlegame short,0.03125,,,,
e7g6,0.22772304253237596,,,,,,,,quiet,-1.0,,,,,0.3125,0.53125,,,,,1.6493974703476995,01Dt6,,1398,,advancedPawn kingsideAttack mate mateIn2 middlegame promotion short,0.21875,,,,
g6e6,-0.39571649717929347,,,,,,,,quiet,-3.0,,,,,0.15625,0.1875,,,,,1.6896905092405703,00ttk,,1807,,advantage middlegame short,0.03125,,,,
c4d5,0.13680613890453475,,,,,,,,quiet,1.0,,,,,0.1875,0.28125,,,,,1.9025182662886329,01Fbm,,1579,,crushing master middlegame short,0.09375,,,,
f3d4,0.08933942431978137,,,,,,,,quiet,0.0,,,,,0.125,0.09375,,,,,2.177549677765604,00kHM,,2141,,crushing middlegame short,-0.03125,,,,
,,0.18409475546918186,0.35871897543613285,-0.0033169641557073692,0.798402344426084,b4c5,b4c5,a5d5,sacrifice,,0.0,0.0,-9.0,-3.0,0.625,,0.1875,0.09375,0.71875,0.0,1.198192411043098,0FXnt,b6c7,1922,0.2852737622829397,advantage middlegame queensideAttack sacrifice skewer veryLong,,-0.4375,-0.53125,0.09375,-0.625
,,0.08821074732268319,-0.19609341096697253,0.3643075889569021,0.31417961890657065,f2f4,f2f4,e5e6,sacrifice,,0.0,0.0,-3.0,0.0,0.625,,0.53125,0.4375,0.78125,0.34375,1.4237949406953985,0FkJE,c3d4,1913,0.08235528633203626,advancedPawn advantage bishopEndgame endgame sacrifice short,,-0.09375,-0.1875,0.15625,-0.28125
,,-0.4670442566755848,-0.8213976312210585,0.5329449319992089,-0.2956766762964924,c8f5,c8f5,f6d4,sacrifice,,1.0,1.0,-3.0,0.0,0.71875,,0.125,0.1875,0.875,0.21875,1.2640093751988053,0FNEs,a7a6,1805,0.4584428028667836,advantage attraction exposedKing fork long middlegame pin sacrifice,,-0.59375,-0.53125,0.15625,-0.5
,,-1.1505247867097923,-0.8840748181739102,0.26062617403444854,0.6613997774670081,h6e3,h6e3,d3h7,sacrifice,,0.0,0.0,-3.0,-9.0,0.71875,,0.125,0.1875,0.84375,0.0,0.998689844084022,0FwNv,h5e5,2259,0.4612592256408826,crushing discoveredAttack discoveredCheck kingsideAttack long opening sacrifice,,-0.59375,-0.53125,0.125,-0.71875
e3c5,-0.16753094996718465,,,,,,,,quiet,0.0,,,,,0.28125,0.1875,,,,,1.9715667056067314,00nFD,,1287,,advantage master middlegame short,-0.09375,,,,
d5h5,0.017401291068734892,,,,,,,,quiet,0.0,,,,,0.21875,0.1875,,,,,2.118127828603382,01DwE,,2158,,advantage clearance fork long middlegame,-0.03125,,,,
b8e8,0.10031808106241602,,,,,,,,quiet,-5.0,,,,,0.3125,0.125,,,,,2.2158255021937237,01Z93,,1797,,crushing middlegame short,-0.1875,,,,
a8e8,0.2415521097193234,,,,,,,,quiet,0.0,,,,,0.1875,0.125,,,,,2.0854070064198638,01F3z,,1865,,advantage middlegame short,-0.0625,,,,
d2e3,0.2690321169586929,,,,,,,,quiet,0.0,,,,,0.25,0.53125,,,,,2.1084585933443494,01M1X,,1954,,crushing hangingPiece middlegame short,0.28125,,,,
g4h5,0.17335969932292805,,,,,,,,quiet,0.0,,,,,0.3125,0.3125,,,,,2.2503068474362315,01hL1,,1842,,crushing middlegame short skewer,0.0,,,,
g8g7,-0.1958564521609083,,,,,,,,quiet,-1.0,,,,,0.5,0.375,,,,,1.8744996115311405,00zdb,,1853,,advantage discoveredAttack master middlegame short,-0.125,,,,
a1d1,-0.030821901783451233,,,,,,,,quiet,0.0,,,,,0.21875,0.3125,,,,,1.9056773212788294,01Jto,,1363,,advantage long master middlegame,0.09375,,,,
g2f2,-0.0537715533064711,,,,,,,,quiet,0.0,,,,,0.375,0.21875,,,,,2.0804399385868573,01JlU,,2186,,crushing deflection exposedKing middlegame veryLong,-0.15625,,,,
,,-0.6248238022364321,-0.5755284730721739,0.3935675642912788,0.780895850102045,a2a7,a2a7,d4e6,sacrifice,,0.0,0.0,-2.0,-5.0,0.6875,,0.1875,0.21875,0.8125,0.125,1.3244602933016414,0Fnua,g1h1,2151,0.3355036625714458,advantage endgame long pin sacrifice,,-0.5,-0.46875,0.125,-0.5625
e3g5,-0.2709850855662619,,,,,,,,quiet,0.0,,,,,0.59375,0.5625,,,,,1.5237516322372207,01tgp,,2083,,crushing discoveredAttack long master middlegame pin,-0.03125,,,,
,,-0.6512989222897931,-0.7197560655817759,0.8387351209183842,0.7762351209183842,f6h4,f6h4,b3f7,sacrifice,,0.0,0.0,-2.0,-3.0,0.71875,,0.375,0.28125,0.90625,0.03125,1.373689844084022,0FH3l,a1d1,2201,0.3108257989425458,attackingF2F7 crushing discoveredAttack discoveredCheck long opening sacrifice,,-0.34375,-0.4375,0.1875,-0.6875
h6h2,0.09860536183075563,,,,,,,,quiet,0.0,,,,,0.34375,0.40625,,,,,2.0100187277984194,01PlY,,2062,,crushing long middlegame,0.0625,,,,
a5b3,0.3776152487479014,,,,,,,,quiet,0.0,,,,,0.125,0.1875,,,,,2.2503068474362315,01J3m,,1114,,crushing master middlegame short,0.0625,,,,
,,-0.08672417557187995,-0.13495548095856869,0.21333864738206199,1.5254460511127474,h5e2,h5e2,g3f5,sacrifice,,0.0,0.0,-2.0,-9.0,0.3125,,0.0625,0.09375,0.5,0.03125,1.9252361177297614,0Fru3,d1d4,1836,0.39818684580344876,advantage long middlegame sacrifice skewer,,-0.25,-0.21875,0.1875,-0.28125
b5c3,-0.26604101818679093,,,,,,,,quiet,-1.0,,,,,0.375,0.15625,,,,,1.778831049386756,00JtR,,2178,,crushing defensiveMove middlegame veryLong,-0.21875,,,,
e1c1,-0.15601105676218685,,,,,,,,quiet,0.0,,,,,0.1875,0.15625,,,,,2.0769471481133035,01nj2,,2049,,advantage long middlegame,-0.03125,,,,
g6g5,-0.360616098726547,,,,,,,,quiet,0.0,,,,,0.4375,0.34375,,,,,1.6774212838293645,01eyQ,,1186,,advantage master middlegame pin short,-0.09375,,,,
c6d8,-0.05631105662612601,,,,,,,,quiet,0.0,,,,,0.1875,0.28125,,,,,2.0120158956199647,01aI3,,2035,,crushing middlegame short,0.09375,,,,
a2a3,-0.18600322064731456,,,,,,,,quiet,0.0,,,,,0.1875,0.0625,,,,,1.9114133659676638,01UH3,,1958,,crushing fork master middlegame veryLong,-0.125,,,,
,,-0.9209611248863772,-0.5310768351440645,0.41920688063105094,0.31173467476568983,d1d3,d1d3,e4f6,sacrifice,,0.0,0.0,-3.0,-3.0,0.71875,,0.21875,0.34375,0.8125,0.03125,1.2372983448152632,0Fv5R,a2a4,2222,0.31872693623295245,crushing discoveredAttack discoveredCheck long middlegame sacrifice,,-0.5,-0.375,0.09375,-0.6875
,,-0.41345202219168775,-0.32659765557391607,-0.31460476040748686,1.186278124459133,d4a4,d4a4,d5d6,sacrifice,,0.0,0.0,0.0,-5.0,0.75,,0.34375,0.5625,0.59375,0.0,1.186278124459133,0Fw5i,d4d3,2085,0.13758865987268076,advancedPawn advantage endgame long rookEndgame sacrifice,,-0.40625,-0.1875,-0.15625,-0.75
d3h7,0.16142955253604674,,,,,,,,quiet,-2.0,,,,,0.375,0.40625,,,,,2.0436450333085068,01g9c,,1924,,deflection mate mateIn2 middlegame pillsburysMate pin short,0.03125,,,,
e8e6,-0.3380317999458309,,,,,,,,quiet,-2.0,,,,,0.46875,0.34375,,,,,1.8198556752231894,01sqg,,1594,,crushing long master middlegame trappedPiece,-0.125,,,,
,,0.0449722058653611,0.4632736034325595,-0.461396623252068,0.6624413457368588,c5e3,c5e3,e5d5,sacrifice,,0.0,0.0,-6.0,-9.0,0.84375,,0.03125,0.0,0.6875,0.0,0.8630636700495734,0FuWz,a7a6,2173,0.5591684108838451,advantage attraction long opening pin sacrifice,,-0.8125,-0.84375,-0.15625,-0.84375
d7e8,-0.42484352146044646,,,,,,,,quiet,0.0,,,,,0.46875,0.34375,,,,,1.6992840955380735,01yo0,,2421,,crushing long middlegame,-0.125,,,,
e6h3,-0.01897265914898938,,,,,,,,quiet,-3.0,,,,,0.28125,0.34375,,,,,2.057974488964314,01vxD,,1858,,crushing middlegame short trappedPiece,0.0625,,,,
d1e1,0.07383705365111304,,,,,,,,quiet,0.0,,,,,0.34375,0.25,,,,,1.9325167455986105,025gx,,2004,,advantage middlegame short trappedPiece,-0.09375,,,,
c1c8,-0.34462952615740217,,,,,,,,quiet,0.0,,,,,0.25,0.125,,,,,1.8825874753050804,0243k,,956,,crushing middlegame short,-0.125,,,,
f7f6,-0.27521425103085617,,,,,,,,quiet,-1.0,,,,,0.3125,0.25,,,,,1.9114133659676638,02MCr,,1547,,advantage master middlegame short,-0.0625,,,,
a1c1,-0.6792292966721747,,,,,,,,quiet,0.0,,,,,0.0,0.0625,,,,,1.3294340029249652,01xZd,,1627,,advantage middlegame short,0.0625,,,,
e3d4,0.18222169867686944,,,,,,,,quiet,0.0,,,,,0.25,0.25,,,,,2.1302408149441483,02EhR,,983,,discoveredAttack kingsideAttack master mate mateIn2 middlegame short,0.0,,,,
f8d6,-0.1517110303835416,,,,,,,,quiet,0.0,,,,,0.3125,0.1875,,,,,2.109265829249441,0252h,,1190,,mate mateIn1 middlegame oneMove,-0.125,,,,
,,-0.32744933369181517,-0.5299620173703672,0.10954511911515219,0.683392816580078,e1g1,e1g1,c4f7,sacrifice,,0.0,0.0,1.0,-3.0,0.5625,,0.125,0.125,0.65625,0.03125,1.6142855455904406,0F0NJ,f3e5,1879,0.313412626482492,attraction crushing kingsideAttack opening sacrifice trappedPiece veryLong,,-0.4375,-0.4375,0.09375,-0.53125
h1d1,0.1989720893776692,,,,,,,,quiet,0.0,,,,,0.375,0.4375,,,,,2.0550365325772657,02FEp,,860,,mate mateIn2 middlegame queensideAttack short,0.0625,,,,
c3e2,0.36635909924920695,,,,,,,,quiet,0.0,,,,,0.46875,0.5625,,,,,1.9806446448396475,01yU9,,1950,,advantage fork middlegame short,0.09375,,,,
f1f4,-0.5769088890640408,,,,,,,,quiet,-1.0,,,,,0.40625,0.28125,,,,,1.5809785861049794,02MlO,,1320,,advantage kingsideAttack middlegame pin short skewer,-0.125,,,,
h1e1,0.008861999353940941,,,,,,,,quiet,0.0,,,,,0.1875,0.25,,,,,2.118127828603382,02ESq,,1924,,advantage master middlegame veryLong,0.0625,,,,
g4g1,-0.016999150021353993,,,,,,,,quiet,-9.0,,,,,0.1875,0.125,,,,,1.8228362767133937,02TUT,,1362,,anastasiaMate master mate mateIn2 middlegame short,-0.0625,,,,
h8d8,0.43465295117020797,,,,,,,,quiet,-1.0,,,,,0.28125,0.5,,,,,1.9313493156753891,01vzt,,1146,,advantage middlegame short,0.21875,,,,
e4d2,-0.11013821225092046,,,,,,,,quiet,0.0,,,,,0.34375,0.3125,,,,,2.033608962241028,02OrN,,1803,,crushing master middlegame short,-0.03125,,,,
a1d1,0.746512368250619,,,,,,,,quiet,0.0,,,,,0.34375,0.5,,,,,1.746512368250619,02cha,,1577,,advantage middlegame quietMove short,0.15625,,,,
d6e5,0.40576925327545776,,,,,,,,quiet,0.0,,,,,0.25,0.5625,,,,,2.2158255021937237,02OC6,,2028,,crushing long middlegame,0.3125,,,,
