Gym has been unmaintained since 2022 and does not support NumPy 2.0 amongst other critical functionality.
Please upgrade to Gymnasium, the maintained drop-in replacement of Gym, or contact the authors of your software and request that they upgrade.
Users of this version of Gym should be able to simply replace 'import gym' with 'import gymnasium as gym' in the vast majority of cases.
See the migration guide at https://gymnasium.farama.org/introduction/migration_guide/ for additional information.
[asymmetric_advantages s8801] steps 30720 sparse20 0.0 potter0 1.0 (18.6s)
[asymmetric_advantages s8801] steps 32768 sparse20 0.0 potter0 1.0 (19.9s)
[asymmetric_advantages s8801] steps 34816 sparse20 0.0 potter0 1.0 (21.4s)
[asymmetric_advantages s8801] steps 36864 sparse20 1.0 potter0 1.0 (23.0s)
[asymmetric_advantages s8801] steps 38912 sparse20 1.0 potter0 1.0 (24.2s)
[asymmetric_advantages s8801] steps 40960 sparse20 1.0 potter0 1.0 (25.4s)
[asymmetric_advantages s8801] steps 43008 sparse20 1.0 potter0 1.0 (26.7s)
[asymmetric_advantages s8801] steps 45056 sparse20 0.0 potter0 1.0 (27.9s)
[asymmetric_advantages s8801] steps 47104 sparse20 0.0 potter0 1.0 (29.1s)
[asymmetric_advantages s8801] steps 49152 sparse20 2.0 potter0 1.0 (30.3s)
[asymmetric_advantages s8801] steps 51200 sparse20 3.0 potter0 1.0 (31.6s)
[asymmetric_advantages s8801] steps 53248 sparse20 3.0 potter0 1.0 (32.8s)
[asymmetric_advantages s8801] steps 55296 sparse20 3.0 potter0 1.0 (34.0s)
[asymmetric_advantages s8801] steps 57344 sparse20 1.0 potter0 1.0 (35.3s)
[asymmetric_advantages s8801] steps 59392 sparse20 1.0 potter0 1.0 (36.5s)
[asymmetric_advantages s8801] steps 61440 sparse20 1.0 potter0 1.0 (37.7s)
[asymmetric_advantages s8801] steps 63488 sparse20 2.0 potter0 1.0 (39.0s)
[asymmetric_advantages s8801] steps 65536 sparse20 2.0 potter0 1.0 (40.2s)
[asymmetric_advantages s8801] steps 67584 sparse20 5.0 potter0 1.0 (41.4s)
[asymmetric_advantages s8801] steps 69632 sparse20 8.0 potter0 1.0 (42.7s)
[asymmetric_advantages s8801] steps 71680 sparse20 9.0 potter0 1.0 (44.0s)
[asymmetric_advantages s8801] steps 73728 sparse20 9.0 potter0 1.0 (45.4s)
[asymmetric_advantages s8801] steps 75776 sparse20 7.0 potter0 1.0 (46.6s)
[asymmetric_advantages s8801] steps 77824 sparse20 6.0 potter0 1.0 (47.9s)
[asymmetric_advantages s8801] steps 79872 sparse20 5.0 potter0 1.0 (49.4s)
[asymmetric_advantages s8801] steps 81920 sparse20 6.0 potter0 1.0 (50.7s)
[asymmetric_advantages s8801] steps 83968 sparse20 4.0 potter0 1.0 (52.0s)
[asymmetric_advantages s8801] steps 86016 sparse20 5.0 potter0 1.0 (53.3s)
[asymmetric_advantages s8801] steps 88064 sparse20 8.0 potter0 1.0 (54.6s)
[asymmetric_advantages s8801] steps 90112 sparse20 7.0 potter0 1.0 (56.0s)
[asymmetric_advantages s8801] steps 92160 sparse20 9.0 potter0 1.0 (57.4s)
[asymmetric_advantages s8801] steps 94208 sparse20 9.0 potter0 1.0 (59.0s)
[asymmetric_advantages s8801] steps 96256 sparse20 7.0 potter0 1.0 (60.4s)
[asymmetric_advantages s8801] steps 98304 sparse20 7.0 potter0 1.0 (61.6s)
[asymmetric_advantages s8801] steps 100352 sparse20 8.0 potter0 1.0 (62.9s)
[asymmetric_advantages s8801] steps 102400 sparse20 9.0 potter0 1.0 (64.2s)
[asymmetric_advantages s8801] steps 104448 sparse20 11.0 potter0 1.0 (65.4s)
[asymmetric_advantages s8801] steps 106496 sparse20 13.0 potter0 1.0 (66.7s)
[asymmetric_advantages s8801] steps 108544 sparse20 14.0 potter0 1.0 (68.0s)
[asymmetric_advantages s8801] steps 110592 sparse20 12.0 potter0 1.0 (69.2s)
[asymmetric_advantages s8801] steps 112640 sparse20 8.0 potter0 1.0 (70.5s)
[asymmetric_advantages s8801] steps 114688 sparse20 7.0 potter0 1.0 (71.8s)
[asymmetric_advantages s8801] steps 116736 sparse20 5.0 potter0 1.0 (73.0s)
[asymmetric_advantages s8801] steps 118784 sparse20 5.0 potter0 1.0 (74.3s)
[asymmetric_advantages s8801] steps 120832 sparse20 8.0 potter0 1.0 (75.6s)
[asymmetric_advantages s8801] steps 122880 sparse20 10.0 potter0 1.0 (76.8s)
[asymmetric_advantages s8801] steps 124928 sparse20 8.0 potter0 1.0 (78.1s)
[asymmetric_advantages s8801] steps 126976 sparse20 13.0 potter0 1.0 (79.4s)
[asymmetric_advantages s8801] steps 129024 sparse20 12.0 potter0 1.0 (80.6s)
[asymmetric_advantages s8801] steps 131072 sparse20 11.0 potter0 1.0 (81.9s)
[asymmetric_advantages s8801] steps 133120 sparse20 15.0 potter0 1.0 (83.3s)
[asymmetric_advantages s8801] steps 135168 sparse20 12.0 potter0 1.0 (84.5s)
[asymmetric_advantages s8801] steps 137216 sparse20 13.0 potter0 1.0 (85.8s)
[asymmetric_advantages s8801] steps 139264 sparse20 12.0 potter0 1.0 (87.1s)
[asymmetric_advantages s8801] steps 141312 sparse20 11.0 potter0 1.0 (88.3s)
[asymmetric_advantages s8801] steps 143360 sparse20 12.0 potter0 1.0 (89.6s)
[asymmetric_advantages s8801] steps 145408 sparse20 13.0 potter0 1.0 (90.8s)
[asymmetric_advantages s8801] steps 147456 sparse20 11.0 potter0 1.0 (92.1s)
[asymmetric_advantages s8801] steps 149504 sparse20 11.0 potter0 1.0 (93.3s)
[asymmetric_advantages s8801] steps 151552 sparse20 9.0 potter0 1.0 (94.6s)
[asymmetric_advantages s8801] steps 153600 sparse20 10.0 potter0 1.0 (95.9s)
[asymmetric_advantages s8801] steps 155648 sparse20 12.0 potter0 1.0 (97.1s)
[asymmetric_advantages s8801] steps 157696 sparse20 13.0 potter0 1.0 (98.4s)
[asymmetric_advantages s8801] steps 159744 sparse20 13.0 potter0 1.0 (99.6s)
[asymmetric_advantages s8801] steps 161792 sparse20 11.0 potter0 1.0 (100.9s)
[asymmetric_advantages s8801] steps 163840 sparse20 8.0 potter0 1.0 (102.1s)
[asymmetric_advantages s8801] steps 165888 sparse20 11.0 potter0 1.0 (103.4s)
[asymmetric_advantages s8801] steps 167936 sparse20 10.0 potter0 1.0 (104.6s)
[asymmetric_advantages s8801] steps 169984 sparse20 9.0 potter0 1.0 (105.9s)
[asymmetric_advantages s8801] steps 172032 sparse20 7.0 potter0 1.0 (107.1s)
[asymmetric_advantages s8801] steps 174080 sparse20 4.0 potter0 1.0 (108.4s)
[asymmetric_advantages s8801] steps 176128 sparse20 4.0 potter0 1.0 (109.7s)
[asymmetric_advantages s8801] steps 178176 sparse20 6.0 potter0 1.0 (110.9s)
[asymmetric_advantages s8801] steps 180224 sparse20 6.0 potter0 1.0 (112.2s)
[asymmetric_advantages s8801] steps 182272 sparse20 6.0 potter0 1.0 (113.4s)
[asymmetric_advantages s8801] steps 184320 sparse20 6.0 potter0 1.0 (114.6s)
[asymmetric_advantages s8801] steps 186368 sparse20 3.0 potter0 1.0 (116.0s)
[asymmetric_advantages s8801] steps 188416 sparse20 5.0 potter0 1.0 (117.3s)
[asymmetric_advantages s8801] steps 190464 sparse20 10.0 potter0 1.0 (118.5s)
[asymmetric_advantages s8801] steps 192512 sparse20 9.0 potter0 1.0 (119.8s)
[asymmetric_advantages s8801] steps 194560 sparse20 10.0 potter0 1.0 (121.0s)
[asymmetric_advantages s8801] steps 196608 sparse20 12.0 potter0 1.0 (122.3s)
[asymmetric_advantages s8801] steps 198656 sparse20 10.0 potter0 1.0 (123.5s)
[asymmetric_advantages s8801] steps 200704 sparse20 15.0 potter0 1.0 (124.8s)
[asymmetric_advantages s8801] steps 202752 sparse20 14.0 potter0 1.0 (126.0s)
[asymmetric_advantages s8801] steps 204800 sparse20 11.0 potter0 1.0 (127.3s)
[asymmetric_advantages s8801] steps 206848 sparse20 10.0 potter0 1.0 (128.5s)
[asymmetric_advantages s8801] steps 208896 sparse20 6.0 potter0 1.0 (129.8s)
[asymmetric_advantages s8801] steps 210944 sparse20 12.0 potter0 1.0 (131.0s)
[asymmetric_advantages s8801] steps 212992 sparse20 15.0 potter0 1.0 (132.3s)
[asymmetric_advantages s8801] steps 215040 sparse20 14.0 potter0 1.0 (133.5s)
[asymmetric_advantages s8801] steps 217088 sparse20 13.0 potter0 1.0 (134.8s)
[asymmetric_advantages s8801] steps 219136 sparse20 11.0 potter0 1.0 (136.0s)
[asymmetric_advantages s8801] steps 221184 sparse20 9.0 potter0 1.0 (137.3s)
[asymmetric_advantages s8801] steps 223232 sparse20 11.0 potter0 1.0 (138.5s)
[asymmetric_advantages s8801] steps 225280 sparse20 14.0 potter0 1.0 (139.8s)
[asymmetric_advantages s8801] steps 227328 sparse20 10.0 potter0 1.0 (141.1s)
[asymmetric_advantages s8801] steps 229376 sparse20 10.0 potter0 1.0 (142.3s)
[asymmetric_advantages s8801] steps 231424 sparse20 10.0 potter0 1.0 (143.6s)
[asymmetric_advantages s8801] steps 233472 sparse20 8.0 potter0 1.0 (144.8s)
[asymmetric_advantages s8801] steps 235520 sparse20 12.0 potter0 1.0 (146.1s)
[asymmetric_advantages s8801] steps 237568 sparse20 13.0 potter0 1.0 (147.3s)
[asymmetric_advantages s8801] steps 239616 sparse20 10.0 potter0 1.0 (148.7s)
[asymmetric_advantages s8801] steps 241664 sparse20 13.0 potter0 1.0 (150.0s)
[asymmetric_advantages s8801] steps 243712 sparse20 12.0 potter0 1.0 (151.2s)
[asymmetric_advantages s8801] steps 245760 sparse20 10.0 potter0 1.0 (152.5s)
[asymmetric_advantages s8801] steps 247808 sparse20 13.0 potter0 1.0 (153.8s)
[asymmetric_advantages s8801] steps 249856 sparse20 12.0 potter0 1.0 (155.0s)
[asymmetric_advantages s8801] steps 251904 sparse20 12.0 potter0 1.0 (156.3s)
[asymmetric_advantages s8801] steps 253952 sparse20 13.0 potter0 1.0 (157.5s)
[asymmetric_advantages s8801] steps 256000 sparse20 15.0 potter0 1.0 (158.8s)
[asymmetric_advantages s8801] steps 258048 sparse20 17.0 potter0 1.0 (160.1s)
[asymmetric_advantages s8801] steps 260096 sparse20 16.0 potter0 1.0 (161.3s)
[asymmetric_advantages s8801] steps 262144 sparse20 17.0 potter0 1.0 (162.6s)
[asymmetric_advantages s8801] steps 264192 sparse20 13.0 potter0 1.0 (163.8s)
[asymmetric_advantages s8801] steps 266240 sparse20 16.0 potter0 1.0 (165.1s)
[asymmetric_advantages s8801] steps 268288 sparse20 15.0 potter0 1.0 (166.4s)
[asymmetric_advantages s8801] steps 270336 sparse20 15.0 potter0 1.0 (167.6s)
[asymmetric_advantages s8801] steps 272384 sparse20 16.0 potter0 1.0 (168.9s)
[asymmetric_advantages s8801] steps 274432 sparse20 17.0 potter0 1.0 (170.2s)
[asymmetric_advantages s8801] steps 276480 sparse20 18.0 potter0 1.0 (171.4s)
[asymmetric_advantages s8801] steps 278528 sparse20 17.0 potter0 1.0 (172.8s)
[asymmetric_advantages s8801] steps 280576 sparse20 19.0 potter0 1.0 (174.5s)
[asymmetric_advantages s8801] steps 282624 sparse20 15.0 potter0 1.0 (176.0s)
[asymmetric_advantages s8801] steps 284672 sparse20 17.0 potter0 1.0 (177.3s)
[asymmetric_advantages s8801] steps 286720 sparse20 15.0 potter0 1.0 (178.5s)
[asymmetric_advantages s8801] steps 288768 sparse20 14.0 potter0 1.0 (179.7s)
[asymmetric_advantages s8801] steps 290816 sparse20 13.0 potter0 1.0 (181.0s)
[asymmetric_advantages s8801] steps 292864 sparse20 13.0 potter0 1.0 (182.3s)
[asymmetric_advantages s8801] steps 294912 sparse20 15.0 potter0 1.0 (183.6s)
[asymmetric_advantages s8801] steps 296960 sparse20 18.0 potter0 1.0 (184.8s)
[asymmetric_advantages s8801] steps 299008 sparse20 19.0 potter0 1.0 (186.1s)
[asymmetric_advantages s8801] steps 301056 sparse20 20.0 potter0 1.0 (187.3s)
[asymmetric_advantages s8801] steps 303104 sparse20 23.0 potter0 1.0 (188.6s)
[asymmetric_advantages s8801] steps 305152 sparse20 21.0 potter0 1.0 (189.8s)
[asymmetric_advantages s8801] steps 307200 sparse20 21.0 potter0 1.0 (191.1s)
[asymmetric_advantages s8801] steps 309248 sparse20 17.0 potter0 1.0 (192.3s)
[asymmetric_advantages s8801] steps 311296 sparse20 15.0 potter0 1.0 (193.6s)
[asymmetric_advantages s8801] steps 313344 sparse20 16.0 potter0 1.0 (194.8s)
[asymmetric_advantages s8801] steps 315392 sparse20 18.0 potter0 1.0 (196.1s)
[asymmetric_advantages s8801] steps 317440 sparse20 22.0 potter0 1.0 (197.5s)
[asymmetric_advantages s8801] steps 319488 sparse20 21.0 potter0 1.0 (198.9s)
[asymmetric_advantages s8801] steps 321536 sparse20 21.0 potter0 1.0 (200.2s)
[asymmetric_advantages s8801] steps 323584 sparse20 23.0 potter0 1.0 (201.4s)
[asymmetric_advantages s8801] steps 325632 sparse20 20.0 potter0 1.0 (202.7s)
[asymmetric_advantages s8801] steps 327680 sparse20 20.0 potter0 1.0 (204.0s)
[asymmetric_advantages s8801] steps 329728 sparse20 21.0 potter0 1.0 (205.2s)
[asymmetric_advantages s8801] steps 331776 sparse20 20.0 potter0 1.0 (206.5s)
[asymmetric_advantages s8801] steps 333824 sparse20 24.0 potter0 1.0 (207.7s)
[asymmetric_advantages s8801] steps 335872 sparse20 23.0 potter0 1.0 (209.0s)
[asymmetric_advantages s8801] steps 337920 sparse20 22.0 potter0 1.0 (210.3s)
[asymmetric_advantages s8801] steps 339968 sparse20 27.0 potter0 1.0 (211.5s)
[asymmetric_advantages s8801] steps 342016 sparse20 25.0 potter0 1.0 (212.8s)
[asymmetric_advantages s8801] steps 344064 sparse20 27.0 potter0 1.0 (214.0s)
[asymmetric_advantages s8801] steps 346112 sparse20 23.0 potter0 1.0 (215.4s)
[asymmetric_advantages s8801] steps 348160 sparse20 21.0 potter0 1.0 (216.6s)
[asymmetric_advantages s8801] steps 350208 sparse20 19.0 potter0 1.0 (217.9s)
[asymmetric_advantages s8801] steps 352256 sparse20 19.0 potter0 1.0 (219.2s)
[asymmetric_advantages s8801] steps 354304 sparse20 20.0 potter0 1.0 (220.4s)
[asymmetric_advantages s8801] steps 356352 sparse20 18.0 potter0 1.0 (221.7s)
[asymmetric_advantages s8801] steps 358400 sparse20 15.0 potter0 1.0 (222.9s)
[asymmetric_advantages s8801] steps 360448 sparse20 17.0 potter0 1.0 (224.2s)
[asymmetric_advantages s8801] steps 362496 sparse20 19.0 potter0 1.0 (225.4s)
[asymmetric_advantages s8801] steps 364544 sparse20 23.0 potter0 1.0 (226.7s)
[asymmetric_advantages s8801] steps 366592 sparse20 21.0 potter0 1.0 (227.9s)
[asymmetric_advantages s8801] steps 368640 sparse20 20.0 potter0 1.0 (229.2s)
[asymmetric_advantages s8801] steps 370688 sparse20 22.0 potter0 1.0 (230.4s)
[asymmetric_advantages s8801] steps 372736 sparse20 23.0 potter0 1.0 (231.7s)
[asymmetric_advantages s8801] steps 374784 sparse20 25.0 potter0 1.0 (233.0s)
[asymmetric_advantages s8801] steps 376832 sparse20 30.0 potter0 1.0 (234.2s)
[asymmetric_advantages s8801] steps 378880 sparse20 28.0 potter0 1.0 (235.5s)
[asymmetric_advantages s8801] steps 380928 sparse20 26.0 potter0 1.0 (236.7s)
[asymmetric_advantages s8801] steps 382976 sparse20 30.0 potter0 1.0 (238.0s)
[asymmetric_advantages s8801] steps 385024 sparse20 29.0 potter0 1.0 (239.2s)
[asymmetric_advantages s8801] steps 387072 sparse20 30.0 potter0 1.0 (240.5s)
[asymmetric_advantages s8801] steps 389120 sparse20 33.0 potter0 1.0 (241.7s)
[asymmetric_advantages s8801] steps 391168 sparse20 29.0 potter0 1.0 (243.0s)
[asymmetric_advantages s8801] steps 393216 sparse20 25.0 potter0 1.0 (244.2s)
[asymmetric_advantages s8801] steps 395264 sparse20 25.0 potter0 1.0 (245.5s)
[asymmetric_advantages s8801] steps 397312 sparse20 25.0 potter0 1.0 (246.7s)
[asymmetric_advantages s8801] steps 399360 sparse20 24.0 potter0 1.0 (248.1s)
[asymmetric_advantages s8801] steps 401408 sparse20 22.0 potter0 1.0 (249.3s)
[asymmetric_advantages s8801] steps 403456 sparse20 22.0 potter0 1.0 (250.6s)
[asymmetric_advantages s8801] steps 405504 sparse20 21.0 potter0 1.0 (251.8s)
[asymmetric_advantages s8801] steps 407552 sparse20 25.0 potter0 1.0 (253.1s)
[asymmetric_advantages s8801] steps 409600 sparse20 31.0 potter0 1.0 (254.4s)
[asymmetric_advantages s8801] steps 411648 sparse20 31.0 potter0 1.0 (255.6s)
[asymmetric_advantages s8801] steps 413696 sparse20 29.0 potter0 1.0 (256.9s)
[asymmetric_advantages s8801] steps 415744 sparse20 24.0 potter0 1.0 (258.2s)
[asymmetric_advantages s8801] steps 417792 sparse20 25.0 potter0 1.0 (259.4s)
[asymmetric_advantages s8801] steps 419840 sparse20 28.0 potter0 1.0 (260.7s)
[asymmetric_advantages s8801] steps 421888 sparse20 30.0 potter0 1.0 (261.9s)
[asymmetric_advantages s8801] steps 423936 sparse20 34.0 potter0 1.0 (263.2s)
[asymmetric_advantages s8801] steps 425984 sparse20 34.0 potter0 1.0 (264.4s)
[asymmetric_advantages s8801] steps 428032 sparse20 27.0 potter0 1.0 (265.7s)
[asymmetric_advantages s8801] steps 430080 sparse20 27.0 potter0 1.0 (266.9s)
[asymmetric_advantages s8801] steps 432128 sparse20 19.0 potter0 1.0 (268.2s)
[asymmetric_advantages s8801] steps 434176 sparse20 21.0 potter0 1.0 (269.4s)
[asymmetric_advantages s8801] steps 436224 sparse20 25.0 potter0 1.0 (270.6s)
[asymmetric_advantages s8801] steps 438272 sparse20 25.0 potter0 1.0 (271.9s)
[asymmetric_advantages s8801] steps 440320 sparse20 32.0 potter0 1.0 (273.2s)
[asymmetric_advantages s8801] steps 442368 sparse20 28.0 potter0 1.0 (274.4s)
[asymmetric_advantages s8801] steps 444416 sparse20 31.0 potter0 1.0 (275.6s)
[asymmetric_advantages s8801] steps 446464 sparse20 33.0 potter0 1.0 (276.9s)
[asymmetric_advantages s8801] steps 448512 sparse20 30.0 potter0 1.0 (278.2s)
[asymmetric_advantages s8801] steps 450560 sparse20 35.0 potter0 1.0 (279.4s)
[asymmetric_advantages s8801] steps 452608 sparse20 34.0 potter0 1.0 (280.7s)
[asymmetric_advantages s8801] steps 454656 sparse20 33.0 potter0 1.0 (282.0s)
[asymmetric_advantages s8801] steps 456704 sparse20 32.0 potter0 1.0 (283.2s)
[asymmetric_advantages s8801] steps 458752 sparse20 33.0 potter0 1.0 (284.5s)
[asymmetric_advantages s8801] steps 460800 sparse20 33.0 potter0 1.0 (285.7s)
[asymmetric_advantages s8801] steps 462848 sparse20 42.0 potter0 1.0 (287.0s)
[asymmetric_advantages s8801] steps 464896 sparse20 38.0 potter0 1.0 (288.3s)
[asymmetric_advantages s8801] steps 466944 sparse20 33.0 potter0 1.0 (289.5s)
[asymmetric_advantages s8801] steps 468992 sparse20 36.0 potter0 1.0 (290.8s)
[asymmetric_advantages s8801] steps 471040 sparse20 28.0 potter0 1.0 (292.0s)
[asymmetric_advantages s8801] steps 473088 sparse20 33.0 potter0 1.0 (293.3s)
[asymmetric_advantages s8801] steps 475136 sparse20 33.0 potter0 1.0 (294.5s)
[asymmetric_advantages s8801] steps 477184 sparse20 28.0 potter0 1.0 (295.8s)
[asymmetric_advantages s8801] steps 479232 sparse20 36.0 potter0 1.0 (297.0s)
[asymmetric_advantages s8801] steps 481280 sparse20 40.0 potter0 1.0 (298.3s)
[asymmetric_advantages s8801] steps 483328 sparse20 40.0 potter0 1.0 (299.5s)
[asymmetric_advantages s8801] steps 485376 sparse20 38.0 potter0 1.0 (300.8s)
[asymmetric_advantages s8801] steps 487424 sparse20 33.0 potter0 1.0 (302.1s)
[asymmetric_advantages s8801] steps 489472 sparse20 24.0 potter0 1.0 (303.4s)
[asymmetric_advantages s8801] steps 491520 sparse20 28.0 potter0 1.0 (304.7s)
[asymmetric_advantages s8801] steps 493568 sparse20 34.0 potter0 1.0 (306.0s)
[asymmetric_advantages s8801] steps 495616 sparse20 36.0 potter0 1.0 (307.4s)
[asymmetric_advantages s8801] steps 497664 sparse20 36.0 potter0 1.0 (309.0s)
[asymmetric_advantages s8801] steps 499712 sparse20 28.0 potter0 1.0 (310.4s)
[asymmetric_advantages s8801] steps 501760 sparse20 25.0 potter0 1.0 (311.7s)
[asymmetric_advantages s8801] steps 503808 sparse20 26.0 potter0 1.0 (312.9s)
[asymmetric_advantages s8801] steps 505856 sparse20 30.0 potter0 1.0 (314.3s)
[asymmetric_advantages s8801] steps 507904 sparse20 30.0 potter0 1.0 (315.6s)
[asymmetric_advantages s8801] steps 509952 sparse20 34.0 potter0 1.0 (317.1s)
[asymmetric_advantages s8801] steps 512000 sparse20 36.0 potter0 1.0 (318.7s)
[asymmetric_advantages s8801] steps 514048 sparse20 34.0 potter0 1.0 (320.1s)
[asymmetric_advantages s8801] steps 516096 sparse20 35.0 potter0 1.0 (321.4s)
[asymmetric_advantages s8801] steps 518144 sparse20 34.0 potter0 1.0 (322.7s)
[asymmetric_advantages s8801] steps 520192 sparse20 35.0 potter0 1.0 (324.0s)
[asymmetric_advantages s8801] steps 522240 sparse20 42.0 potter0 1.0 (325.2s)
[asymmetric_advantages s8801] steps 524288 sparse20 42.0 potter0 1.0 (326.8s)
[asymmetric_advantages s8801] steps 526336 sparse20 43.0 potter0 1.0 (328.3s)
[asymmetric_advantages s8801] steps 528384 sparse20 41.0 potter0 1.0 (329.6s)
[asymmetric_advantages s8801] steps 530432 sparse20 29.0 potter0 1.0 (330.9s)
[asymmetric_advantages s8801] steps 532480 sparse20 35.0 potter0 1.0 (332.1s)
[asymmetric_advantages s8801] steps 534528 sparse20 34.0 potter0 1.0 (333.4s)
[asymmetric_advantages s8801] steps 536576 sparse20 27.0 potter0 1.0 (334.6s)
[asymmetric_advantages s8801] steps 538624 sparse20 27.0 potter0 1.0 (335.9s)
[asymmetric_advantages s8801] steps 540672 sparse20 23.0 potter0 1.0 (337.2s)
[asymmetric_advantages s8801] steps 542720 sparse20 23.0 potter0 1.0 (338.4s)
[asymmetric_advantages s8801] steps 544768 sparse20 30.0 potter0 1.0 (339.7s)
[asymmetric_advantages s8801] steps 546816 sparse20 41.0 potter0 1.0 (341.0s)
[asymmetric_advantages s8801] steps 548864 sparse20 41.0 potter0 1.0 (342.2s)
[asymmetric_advantages s8801] steps 550912 sparse20 44.0 potter0 1.0 (343.4s)
[asymmetric_advantages s8801] steps 552960 sparse20 43.0 potter0 1.0 (344.7s)
[asymmetric_advantages s8801] steps 555008 sparse20 38.0 potter0 1.0 (345.9s)
[asymmetric_advantages s8801] steps 557056 sparse20 44.0 potter0 1.0 (347.2s)
[asymmetric_advantages s8801] steps 559104 sparse20 46.0 potter0 1.0 (348.6s)
[asymmetric_advantages s8801] steps 561152 sparse20 43.0 potter0 1.0 (349.8s)
[asymmetric_advantages s8801] steps 563200 sparse20 43.0 potter0 1.0 (351.1s)
[asymmetric_advantages s8801] steps 565248 sparse20 37.0 potter0 1.0 (352.3s)
[asymmetric_advantages s8801] steps 567296 sparse20 38.0 potter0 1.0 (353.5s)
[asymmetric_advantages s8801] steps 569344 sparse20 38.0 potter0 1.0 (354.8s)
[asymmetric_advantages s8801] steps 571392 sparse20 43.0 potter0 1.0 (356.0s)
[asymmetric_advantages s8801] steps 573440 sparse20 53.0 potter0 1.0 (357.3s)
[asymmetric_advantages s8801] steps 575488 sparse20 55.0 potter0 1.0 (358.5s)
[asymmetric_advantages s8801] steps 577536 sparse20 52.0 potter0 1.0 (359.8s)
[asymmetric_advantages s8801] steps 579584 sparse20 50.0 potter0 1.0 (361.0s)
[asymmetric_advantages s8801] steps 581632 sparse20 48.0 potter0 1.0 (362.3s)
[asymmetric_advantages s8801] steps 583680 sparse20 45.0 potter0 1.0 (363.5s)
[asymmetric_advantages s8801] steps 585728 sparse20 47.0 potter0 1.0 (364.8s)
[asymmetric_advantages s8801] steps 587776 sparse20 50.0 potter0 1.0 (366.0s)
[asymmetric_advantages s8801] steps 589824 sparse20 46.0 potter0 1.0 (367.2s)
[asymmetric_advantages s8801] steps 591872 sparse20 54.0 potter0 1.0 (368.5s)
[asymmetric_advantages s8801] steps 593920 sparse20 54.0 potter0 1.0 (369.7s)
[asymmetric_advantages s8801] steps 595968 sparse20 50.0 potter0 1.0 (371.0s)
[asymmetric_advantages s8801] steps 598016 sparse20 48.0 potter0 1.0 (372.2s)
[asymmetric_advantages s8801] steps 600064 sparse20 45.0 potter0 1.0 (373.5s)
[asymmetric_advantages s8801] steps 602112 sparse20 49.0 potter0 1.0 (374.7s)
[asymmetric_advantages s8801] steps 604160 sparse20 53.0 potter0 1.0 (376.0s)
[asymmetric_advantages s8801] steps 606208 sparse20 55.0 potter0 1.0 (377.2s)
[asymmetric_advantages s8801] steps 608256 sparse20 51.0 potter0 1.0 (378.5s)
[asymmetric_advantages s8801] steps 610304 sparse20 44.0 potter0 1.0 (379.7s)
[asymmetric_advantages s8801] steps 612352 sparse20 40.0 potter0 1.0 (381.0s)
[asymmetric_advantages s8801] steps 614400 sparse20 46.0 potter0 1.0 (382.3s)
[asymmetric_advantages s8801] steps 616448 sparse20 53.0 potter0 1.0 (383.6s)
[asymmetric_advantages s8801] steps 618496 sparse20 52.0 potter0 1.0 (384.8s)
[asymmetric_advantages s8801] steps 620544 sparse20 51.0 potter0 1.0 (386.0s)
[asymmetric_advantages s8801] steps 622592 sparse20 49.0 potter0 1.0 (387.3s)
[asymmetric_advantages s8801] steps 624640 sparse20 45.0 potter0 1.0 (388.6s)
[asymmetric_advantages s8801] steps 626688 sparse20 47.0 potter0 1.0 (389.8s)
[asymmetric_advantages s8801] steps 628736 sparse20 54.0 potter0 1.0 (391.0s)
[asymmetric_advantages s8801] steps 630784 sparse20 53.0 potter0 1.0 (392.3s)
[asymmetric_advantages s8801] steps 632832 sparse20 54.0 potter0 1.0 (393.5s)
[asymmetric_advantages s8801] steps 634880 sparse20 57.0 potter0 1.0 (394.8s)
[asymmetric_advantages s8801] steps 636928 sparse20 48.0 potter0 1.0 (396.0s)
[asymmetric_advantages s8801] steps 638976 sparse20 41.0 potter0 0.95 (397.3s)
[asymmetric_advantages s8801] steps 641024 sparse20 48.0 potter0 0.95 (398.5s)
[asymmetric_advantages s8801] steps 643072 sparse20 50.0 potter0 0.95 (399.8s)
[asymmetric_advantages s8801] steps 645120 sparse20 52.0 potter0 0.95 (401.0s)
[asymmetric_advantages s8801] steps 647168 sparse20 51.0 potter0 1.0 (402.3s)
[asymmetric_advantages s8801] steps 649216 sparse20 51.0 potter0 1.0 (403.5s)
[asymmetric_advantages s8801] steps 651264 sparse20 48.0 potter0 1.0 (404.8s)
[asymmetric_advantages s8801] steps 653312 sparse20 49.0 potter0 1.0 (406.0s)
[asymmetric_advantages s8801] steps 655360 sparse20 47.0 potter0 1.0 (407.3s)
[asymmetric_advantages s8801] steps 657408 sparse20 48.0 potter0 1.0 (408.5s)
[asymmetric_advantages s8801] steps 659456 sparse20 53.0 potter0 1.0 (409.8s)
[asymmetric_advantages s8801] steps 661504 sparse20 58.0 potter0 1.0 (411.0s)
[asymmetric_advantages s8801] steps 663552 sparse20 64.0 potter0 1.0 (412.3s)
[asymmetric_advantages s8801] steps 665600 sparse20 62.0 potter0 1.0 (413.6s)
[asymmetric_advantages s8801] steps 667648 sparse20 61.0 potter0 1.0 (414.9s)
[asymmetric_advantages s8801] steps 669696 sparse20 57.0 potter0 1.0 (416.1s)
[asymmetric_advantages s8801] steps 671744 sparse20 56.0 potter0 1.0 (417.4s)
