p_trigger_needed,cash_out,preserve_cost,trigger_payoff,direct_payoff,mismatch_payoff,h1_action,h2_action,h1_q_cash,h1_q_preserve,h2_q_cash,h2_q_preserve,context_value,option_value,horizon_reversal
0.85,11.0,7.0,13.0,9.0,0.0,cash_out,cash_out,11.0,-7.0,11.0,4.049999999999999,11.049999999999999,-6.950000000000001,0.0
0.85,11.0,7.5,13.0,9.0,0.0,cash_out,cash_out,11.0,-7.5,11.0,3.549999999999999,11.049999999999999,-7.450000000000001,0.0
0.85,11.0,8.0,13.0,9.0,0.0,cash_out,cash_out,11.0,-8.0,11.0,3.049999999999999,11.049999999999999,-7.950000000000001,0.0
0.85,11.5,3.0,13.0,9.0,0.0,cash_out,cash_out,11.5,-3.0,11.5,8.049999999999999,11.049999999999999,-3.450000000000001,0.0
0.85,11.5,3.5,13.0,9.0,0.0,cash_out,cash_out,11.5,-3.5,11.5,7.549999999999999,11.049999999999999,-3.950000000000001,0.0
0.85,11.5,4.0,13.0,9.0,0.0,cash_out,cash_out,11.5,-4.0,11.5,7.049999999999999,11.049999999999999,-4.450000000000001,0.0
0.85,11.5,4.5,13.0,9.0,0.0,cash_out,cash_out,11.5,-4.5,11.5,6.549999999999999,11.049999999999999,-4.950000000000001,0.0
0.85,11.5,5.0,13.0,9.0,0.0,cash_out,cash_out,11.5,-5.0,11.5,6.049999999999999,11.049999999999999,-5.450000000000001,0.0
0.85,11.5,5.5,13.0,9.0,0.0,cash_out,cash_out,11.5,-5.5,11.5,5.549999999999999,11.049999999999999,-5.950000000000001,0.0
0.85,11.5,6.0,13.0,9.0,0.0,cash_out,cash_out,11.5,-6.0,11.5,5.049999999999999,11.049999999999999,-6.450000000000001,0.0
0.85,11.5,6.5,13.0,9.0,0.0,cash_out,cash_out,11.5,-6.5,11.5,4.549999999999999,11.049999999999999,-6.950000000000001,0.0
0.85,11.5,7.0,13.0,9.0,0.0,cash_out,cash_out,11.5,-7.0,11.5,4.049999999999999,11.049999999999999,-7.450000000000001,0.0
0.85,11.5,7.5,13.0,9.0,0.0,cash_out,cash_out,11.5,-7.5,11.5,3.549999999999999,11.049999999999999,-7.950000000000001,0.0
0.85,11.5,8.0,13.0,9.0,0.0,cash_out,cash_out,11.5,-8.0,11.5,3.049999999999999,11.049999999999999,-8.450000000000001,0.0
0.85,12.0,3.0,13.0,9.0,0.0,cash_out,cash_out,12.0,-3.0,12.0,8.049999999999999,11.049999999999999,-3.950000000000001,0.0
0.85,12.0,3.5,13.0,9.0,0.0,cash_out,cash_out,12.0,-3.5,12.0,7.549999999999999,11.049999999999999,-4.450000000000001,0.0
0.85,12.0,4.0,13.0,9.0,0.0,cash_out,cash_out,12.0,-4.0,12.0,7.049999999999999,11.049999999999999,-4.950000000000001,0.0
0.85,12.0,4.5,13.0,9.0,0.0,cash_out,cash_out,12.0,-4.5,12.0,6.549999999999999,11.049999999999999,-5.450000000000001,0.0
0.85,12.0,5.0,13.0,9.0,0.0,cash_out,cash_out,12.0,-5.0,12.0,6.049999999999999,11.049999999999999,-5.950000000000001,0.0
0.85,12.0,5.5,13.0,9.0,0.0,cash_out,cash_out,12.0,-5.5,12.0,5.549999999999999,11.049999999999999,-6.450000000000001,0.0
0.85,12.0,6.0,13.0,9.0,0.0,cash_out,cash_out,12.0,-6.0,12.0,5.049999999999999,11.049999999999999,-6.950000000000001,0.0
0.85,12.0,6.5,13.0,9.0,0.0,cash_out,cash_out,12.0,-6.5,12.0,4.549999999999999,11.049999999999999,-7.450000000000001,0.0
0.85,12.0,7.0,13.0,9.0,0.0,cash_out,cash_out,12.0,-7.0,12.0,4.049999999999999,11.049999999999999,-7.950000000000001,0.0
0.85,12.0,7.5,13.0,9.0,0.0,cash_out,cash_out,12.0,-7.5,12.0,3.549999999999999,11.049999999999999,-8.450000000000001,0.0
0.85,12.0,8.0,13.0,9.0,0.0,cash_out,cash_out,12.0,-8.0,12.0,3.049999999999999,11.049999999999999,-8.950000000000001,0.0
0.9,0.0,3.0,13.0,9.0,0.0,cash_out,preserve_option,0.0,-3.0,0.0,8.700000000000001,11.700000000000001,8.700000000000001,1.0
0.9,0.0,3.5,13.0,9.0,0.0,cash_out,preserve_option,0.0,-3.5,0.0,8.200000000000001,11.700000000000001,8.200000000000001,1.0
0.9,0.0,4.0,13.0,9.0,0.0,cash_out,preserve_option,0.0,-4.0,0.0,7.700000000000001,11.700000000000001,7.700000000000001,1.0
0.9,0.0,4.5,13.0,9.0,0.0,cash_out,preserve_option,0.0,-4.5,0.0,7.200000000000001,11.700000000000001,7.200000000000001,1.0
0.9,0.0,5.0,13.0,9.0,0.0,cash_out,preserve_option,0.0,-5.0,0.0,6.700000000000001,11.700000000000001,6.700000000000001,1.0
0.9,0.0,5.5,13.0,9.0,0.0,cash_out,preserve_option,0.0,-5.5,0.0,6.200000000000001,11.700000000000001,6.200000000000001,1.0
0.9,0.0,6.0,13.0,9.0,0.0,cash_out,preserve_option,0.0,-6.0,0.0,5.700000000000001,11.700000000000001,5.700000000000001,1.0
0.9,0.0,6.5,13.0,9.0,0.0,cash_out,preserve_option,0.0,-6.5,0.0,5.200000000000001,11.700000000000001,5.200000000000001,1.0
0.9,0.0,7.0,13.0,9.0,0.0,cash_out,preserve_option,0.0,-7.0,0.0,4.700000000000001,11.700000000000001,4.700000000000001,1.0
0.9,0.0,7.5,13.0,9.0,0.0,cash_out,preserve_option,0.0,-7.5,0.0,4.200000000000001,11.700000000000001,4.200000000000001,1.0
0.9,0.0,8.0,13.0,9.0,0.0,cash_out,preserve_option,0.0,-8.0,0.0,3.700000000000001,11.700000000000001,3.700000000000001,1.0
0.9,0.5,3.0,13.0,9.0,0.0,cash_out,preserve_option,0.5,-3.0,0.5,8.700000000000001,11.700000000000001,8.200000000000001,1.0
0.9,0.5,3.5,13.0,9.0,0.0,cash_out,preserve_option,0.5,-3.5,0.5,8.200000000000001,11.700000000000001,7.700000000000001,1.0
0.9,0.5,4.0,13.0,9.0,0.0,cash_out,preserve_option,0.5,-4.0,0.5,7.700000000000001,11.700000000000001,7.200000000000001,1.0
0.9,0.5,4.5,13.0,9.0,0.0,cash_out,preserve_option,0.5,-4.5,0.5,7.200000000000001,11.700000000000001,6.700000000000001,1.0
0.9,0.5,5.0,13.0,9.0,0.0,cash_out,preserve_option,0.5,-5.0,0.5,6.700000000000001,11.700000000000001,6.200000000000001,1.0
0.9,0.5,5.5,13.0,9.0,0.0,cash_out,preserve_option,0.5,-5.5,0.5,6.200000000000001,11.700000000000001,5.700000000000001,1.0
0.9,0.5,6.0,13.0,9.0,0.0,cash_out,preserve_option,0.5,-6.0,0.5,5.700000000000001,11.700000000000001,5.200000000000001,1.0
0.9,0.5,6.5,13.0,9.0,0.0,cash_out,preserve_option,0.5,-6.5,0.5,5.200000000000001,11.700000000000001,4.700000000000001,1.0
0.9,0.5,7.0,13.0,9.0,0.0,cash_out,preserve_option,0.5,-7.0,0.5,4.700000000000001,11.700000000000001,4.200000000000001,1.0
0.9,0.5,7.5,13.0,9.0,0.0,cash_out,preserve_option,0.5,-7.5,0.5,4.200000000000001,11.700000000000001,3.700000000000001,1.0
0.9,0.5,8.0,13.0,9.0,0.0,cash_out,preserve_option,0.5,-8.0,0.5,3.700000000000001,11.700000000000001,3.200000000000001,1.0
0.9,1.0,3.0,13.0,9.0,0.0,cash_out,preserve_option,1.0,-3.0,1.0,8.700000000000001,11.700000000000001,7.700000000000001,1.0
0.9,1.0,3.5,13.0,9.0,0.0,cash_out,preserve_option,1.0,-3.5,1.0,8.200000000000001,11.700000000000001,7.200000000000001,1.0
0.9,1.0,4.0,13.0,9.0,0.0,cash_out,preserve_option,1.0,-4.0,1.0,7.700000000000001,11.700000000000001,6.700000000000001,1.0
0.9,1.0,4.5,13.0,9.0,0.0,cash_out,preserve_option,1.0,-4.5,1.0,7.200000000000001,11.700000000000001,6.200000000000001,1.0
0.9,1.0,5.0,13.0,9.0,0.0,cash_out,preserve_option,1.0,-5.0,1.0,6.700000000000001,11.700000000000001,5.700000000000001,1.0
0.9,1.0,5.5,13.0,9.0,0.0,cash_out,preserve_option,1.0,-5.5,1.0,6.200000000000001,11.700000000000001,5.200000000000001,1.0
0.9,1.0,6.0,13.0,9.0,0.0,cash_out,preserve_option,1.0,-6.0,1.0,5.700000000000001,11.700000000000001,4.700000000000001,1.0
0.9,1.0,6.5,13.0,9.0,0.0,cash_out,preserve_option,1.0,-6.5,1.0,5.200000000000001,11.700000000000001,4.200000000000001,1.0
0.9,1.0,7.0,13.0,9.0,0.0,cash_out,preserve_option,1.0,-7.0,1.0,4.700000000000001,11.700000000000001,3.700000000000001,1.0
0.9,1.0,7.5,13.0,9.0,0.0,cash_out,preserve_option,1.0,-7.5,1.0,4.200000000000001,11.700000000000001,3.200000000000001,1.0
0.9,1.0,8.0,13.0,9.0,0.0,cash_out,preserve_option,1.0,-8.0,1.0,3.700000000000001,11.700000000000001,2.700000000000001,1.0
0.9,1.5,3.0,13.0,9.0,0.0,cash_out,preserve_option,1.5,-3.0,1.5,8.700000000000001,11.700000000000001,7.200000000000001,1.0
0.9,1.5,3.5,13.0,9.0,0.0,cash_out,preserve_option,1.5,-3.5,1.5,8.200000000000001,11.700000000000001,6.700000000000001,1.0
0.9,1.5,4.0,13.0,9.0,0.0,cash_out,preserve_option,1.5,-4.0,1.5,7.700000000000001,11.700000000000001,6.200000000000001,1.0
0.9,1.5,4.5,13.0,9.0,0.0,cash_out,preserve_option,1.5,-4.5,1.5,7.200000000000001,11.700000000000001,5.700000000000001,1.0
0.9,1.5,5.0,13.0,9.0,0.0,cash_out,preserve_option,1.5,-5.0,1.5,6.700000000000001,11.700000000000001,5.200000000000001,1.0
0.9,1.5,5.5,13.0,9.0,0.0,cash_out,preserve_option,1.5,-5.5,1.5,6.200000000000001,11.700000000000001,4.700000000000001,1.0
0.9,1.5,6.0,13.0,9.0,0.0,cash_out,preserve_option,1.5,-6.0,1.5,5.700000000000001,11.700000000000001,4.200000000000001,1.0
0.9,1.5,6.5,13.0,9.0,0.0,cash_out,preserve_option,1.5,-6.5,1.5,5.200000000000001,11.700000000000001,3.700000000000001,1.0
0.9,1.5,7.0,13.0,9.0,0.0,cash_out,preserve_option,1.5,-7.0,1.5,4.700000000000001,11.700000000000001,3.200000000000001,1.0
0.9,1.5,7.5,13.0,9.0,0.0,cash_out,preserve_option,1.5,-7.5,1.5,4.200000000000001,11.700000000000001,2.700000000000001,1.0
0.9,1.5,8.0,13.0,9.0,0.0,cash_out,preserve_option,1.5,-8.0,1.5,3.700000000000001,11.700000000000001,2.200000000000001,1.0
0.9,2.0,3.0,13.0,9.0,0.0,cash_out,preserve_option,2.0,-3.0,2.0,8.700000000000001,11.700000000000001,6.700000000000001,1.0
0.9,2.0,3.5,13.0,9.0,0.0,cash_out,preserve_option,2.0,-3.5,2.0,8.200000000000001,11.700000000000001,6.200000000000001,1.0
0.9,2.0,4.0,13.0,9.0,0.0,cash_out,preserve_option,2.0,-4.0,2.0,7.700000000000001,11.700000000000001,5.700000000000001,1.0
0.9,2.0,4.5,13.0,9.0,0.0,cash_out,preserve_option,2.0,-4.5,2.0,7.200000000000001,11.700000000000001,5.200000000000001,1.0
0.9,2.0,5.0,13.0,9.0,0.0,cash_out,preserve_option,2.0,-5.0,2.0,6.700000000000001,11.700000000000001,4.700000000000001,1.0
0.9,2.0,5.5,13.0,9.0,0.0,cash_out,preserve_option,2.0,-5.5,2.0,6.200000000000001,11.700000000000001,4.200000000000001,1.0
0.9,2.0,6.0,13.0,9.0,0.0,cash_out,preserve_option,2.0,-6.0,2.0,5.700000000000001,11.700000000000001,3.700000000000001,1.0
0.9,2.0,6.5,13.0,9.0,0.0,cash_out,preserve_option,2.0,-6.5,2.0,5.200000000000001,11.700000000000001,3.200000000000001,1.0
0.9,2.0,7.0,13.0,9.0,0.0,cash_out,preserve_option,2.0,-7.0,2.0,4.700000000000001,11.700000000000001,2.700000000000001,1.0
0.9,2.0,7.5,13.0,9.0,0.0,cash_out,preserve_option,2.0,-7.5,2.0,4.200000000000001,11.700000000000001,2.200000000000001,1.0
0.9,2.0,8.0,13.0,9.0,0.0,cash_out,preserve_option,2.0,-8.0,2.0,3.700000000000001,11.700000000000001,1.700000000000001,1.0
0.9,2.5,3.0,13.0,9.0,0.0,cash_out,preserve_option,2.5,-3.0,2.5,8.700000000000001,11.700000000000001,6.200000000000001,1.0
0.9,2.5,3.5,13.0,9.0,0.0,cash_out,preserve_option,2.5,-3.5,2.5,8.200000000000001,11.700000000000001,5.700000000000001,1.0
0.9,2.5,4.0,13.0,9.0,0.0,cash_out,preserve_option,2.5,-4.0,2.5,7.700000000000001,11.700000000000001,5.200000000000001,1.0
0.9,2.5,4.5,13.0,9.0,0.0,cash_out,preserve_option,2.5,-4.5,2.5,7.200000000000001,11.700000000000001,4.700000000000001,1.0
0.9,2.5,5.0,13.0,9.0,0.0,cash_out,preserve_option,2.5,-5.0,2.5,6.700000000000001,11.700000000000001,4.200000000000001,1.0
0.9,2.5,5.5,13.0,9.0,0.0,cash_out,preserve_option,2.5,-5.5,2.5,6.200000000000001,11.700000000000001,3.700000000000001,1.0
0.9,2.5,6.0,13.0,9.0,0.0,cash_out,preserve_option,2.5,-6.0,2.5,5.700000000000001,11.700000000000001,3.200000000000001,1.0
0.9,2.5,6.5,13.0,9.0,0.0,cash_out,preserve_option,2.5,-6.5,2.5,5.200000000000001,11.700000000000001,2.700000000000001,1.0
0.9,2.5,7.0,13.0,9.0,0.0,cash_out,preserve_option,2.5,-7.0,2.5,4.700000000000001,11.700000000000001,2.200000000000001,1.0
0.9,2.5,7.5,13.0,9.0,0.0,cash_out,preserve_option,2.5,-7.5,2.5,4.200000000000001,11.700000000000001,1.700000000000001,1.0
0.9,2.5,8.0,13.0,9.0,0.0,cash_out,preserve_option,2.5,-8.0,2.5,3.700000000000001,11.700000000000001,1.200000000000001,1.0
0.9,3.0,3.0,13.0,9.0,0.0,cash_out,preserve_option,3.0,-3.0,3.0,8.700000000000001,11.700000000000001,5.700000000000001,1.0
0.9,3.0,3.5,13.0,9.0,0.0,cash_out,preserve_option,3.0,-3.5,3.0,8.200000000000001,11.700000000000001,5.200000000000001,1.0
0.9,3.0,4.0,13.0,9.0,0.0,cash_out,preserve_option,3.0,-4.0,3.0,7.700000000000001,11.700000000000001,4.700000000000001,1.0
0.9,3.0,4.5,13.0,9.0,0.0,cash_out,preserve_option,3.0,-4.5,3.0,7.200000000000001,11.700000000000001,4.200000000000001,1.0
0.9,3.0,5.0,13.0,9.0,0.0,cash_out,preserve_option,3.0,-5.0,3.0,6.700000000000001,11.700000000000001,3.700000000000001,1.0
0.9,3.0,5.5,13.0,9.0,0.0,cash_out,preserve_option,3.0,-5.5,3.0,6.200000000000001,11.700000000000001,3.200000000000001,1.0
0.9,3.0,6.0,13.0,9.0,0.0,cash_out,preserve_option,3.0,-6.0,3.0,5.700000000000001,11.700000000000001,2.700000000000001,1.0
0.9,3.0,6.5,13.0,9.0,0.0,cash_out,preserve_option,3.0,-6.5,3.0,5.200000000000001,11.700000000000001,2.200000000000001,1.0
0.9,3.0,7.0,13.0,9.0,0.0,cash_out,preserve_option,3.0,-7.0,3.0,4.700000000000001,11.700000000000001,1.700000000000001,1.0
0.9,3.0,7.5,13.0,9.0,0.0,cash_out,preserve_option,3.0,-7.5,3.0,4.200000000000001,11.700000000000001,1.200000000000001,1.0
0.9,3.0,8.0,13.0,9.0,0.0,cash_out,preserve_option,3.0,-8.0,3.0,3.700000000000001,11.700000000000001,0.7000000000000011,1.0
0.9,3.5,3.0,13.0,9.0,0.0,cash_out,preserve_option,3.5,-3.0,3.5,8.700000000000001,11.700000000000001,5.200000000000001,1.0
0.9,3.5,3.5,13.0,9.0,0.0,cash_out,preserve_option,3.5,-3.5,3.5,8.200000000000001,11.700000000000001,4.700000000000001,1.0
0.9,3.5,4.0,13.0,9.0,0.0,cash_out,preserve_option,3.5,-4.0,3.5,7.700000000000001,11.700000000000001,4.200000000000001,1.0
0.9,3.5,4.5,13.0,9.0,0.0,cash_out,preserve_option,3.5,-4.5,3.5,7.200000000000001,11.700000000000001,3.700000000000001,1.0
0.9,3.5,5.0,13.0,9.0,0.0,cash_out,preserve_option,3.5,-5.0,3.5,6.700000000000001,11.700000000000001,3.200000000000001,1.0
0.9,3.5,5.5,13.0,9.0,0.0,cash_out,preserve_option,3.5,-5.5,3.5,6.200000000000001,11.700000000000001,2.700000000000001,1.0
0.9,3.5,6.0,13.0,9.0,0.0,cash_out,preserve_option,3.5,-6.0,3.5,5.700000000000001,11.700000000000001,2.200000000000001,1.0
0.9,3.5,6.5,13.0,9.0,0.0,cash_out,preserve_option,3.5,-6.5,3.5,5.200000000000001,11.700000000000001,1.700000000000001,1.0
0.9,3.5,7.0,13.0,9.0,0.0,cash_out,preserve_option,3.5,-7.0,3.5,4.700000000000001,11.700000000000001,1.200000000000001,1.0
0.9,3.5,7.5,13.0,9.0,0.0,cash_out,preserve_option,3.5,-7.5,3.5,4.200000000000001,11.700000000000001,0.7000000000000011,1.0
0.9,3.5,8.0,13.0,9.0,0.0,cash_out,preserve_option,3.5,-8.0,3.5,3.700000000000001,11.700000000000001,0.20000000000000107,1.0
0.9,4.0,3.0,13.0,9.0,0.0,cash_out,preserve_option,4.0,-3.0,4.0,8.700000000000001,11.700000000000001,4.700000000000001,1.0
0.9,4.0,3.5,13.0,9.0,0.0,cash_out,preserve_option,4.0,-3.5,4.0,8.200000000000001,11.700000000000001,4.200000000000001,1.0
0.9,4.0,4.0,13.0,9.0,0.0,cash_out,preserve_option,4.0,-4.0,4.0,7.700000000000001,11.700000000000001,3.700000000000001,1.0
0.9,4.0,4.5,13.0,9.0,0.0,cash_out,preserve_option,4.0,-4.5,4.0,7.200000000000001,11.700000000000001,3.200000000000001,1.0
0.9,4.0,5.0,13.0,9.0,0.0,cash_out,preserve_option,4.0,-5.0,4.0,6.700000000000001,11.700000000000001,2.700000000000001,1.0
0.9,4.0,5.5,13.0,9.0,0.0,cash_out,preserve_option,4.0,-5.5,4.0,6.200000000000001,11.700000000000001,2.200000000000001,1.0
0.9,4.0,6.0,13.0,9.0,0.0,cash_out,preserve_option,4.0,-6.0,4.0,5.700000000000001,11.700000000000001,1.700000000000001,1.0
0.9,4.0,6.5,13.0,9.0,0.0,cash_out,preserve_option,4.0,-6.5,4.0,5.200000000000001,11.700000000000001,1.200000000000001,1.0
0.9,4.0,7.0,13.0,9.0,0.0,cash_out,preserve_option,4.0,-7.0,4.0,4.700000000000001,11.700000000000001,0.7000000000000011,1.0
0.9,4.0,7.5,13.0,9.0,0.0,cash_out,preserve_option,4.0,-7.5,4.0,4.200000000000001,11.700000000000001,0.20000000000000107,1.0
0.9,4.0,8.0,13.0,9.0,0.0,cash_out,cash_out,4.0,-8.0,4.0,3.700000000000001,11.700000000000001,-0.29999999999999893,0.0
0.9,4.5,3.0,13.0,9.0,0.0,cash_out,preserve_option,4.5,-3.0,4.5,8.700000000000001,11.700000000000001,4.200000000000001,1.0
0.9,4.5,3.5,13.0,9.0,0.0,cash_out,preserve_option,4.5,-3.5,4.5,8.200000000000001,11.700000000000001,3.700000000000001,1.0
0.9,4.5,4.0,13.0,9.0,0.0,cash_out,preserve_option,4.5,-4.0,4.5,7.700000000000001,11.700000000000001,3.200000000000001,1.0
0.9,4.5,4.5,13.0,9.0,0.0,cash_out,preserve_option,4.5,-4.5,4.5,7.200000000000001,11.700000000000001,2.700000000000001,1.0
0.9,4.5,5.0,13.0,9.0,0.0,cash_out,preserve_option,4.5,-5.0,4.5,6.700000000000001,11.700000000000001,2.200000000000001,1.0
0.9,4.5,5.5,13.0,9.0,0.0,cash_out,preserve_option,4.5,-5.5,4.5,6.200000000000001,11.700000000000001,1.700000000000001,1.0
0.9,4.5,6.0,13.0,9.0,0.0,cash_out,preserve_option,4.5,-6.0,4.5,5.700000000000001,11.700000000000001,1.200000000000001,1.0
0.9,4.5,6.5,13.0,9.0,0.0,cash_out,preserve_option,4.5,-6.5,4.5,5.200000000000001,11.700000000000001,0.7000000000000011,1.0
0.9,4.5,7.0,13.0,9.0,0.0,cash_out,preserve_option,4.5,-7.0,4.5,4.700000000000001,11.700000000000001,0.20000000000000107,1.0
0.9,4.5,7.5,13.0,9.0,0.0,cash_out,cash_out,4.5,-7.5,4.5,4.200000000000001,11.700000000000001,-0.29999999999999893,0.0
0.9,4.5,8.0,13.0,9.0,0.0,cash_out,cash_out,4.5,-8.0,4.5,3.700000000000001,11.700000000000001,-0.7999999999999989,0.0
0.9,5.0,3.0,13.0,9.0,0.0,cash_out,preserve_option,5.0,-3.0,5.0,8.700000000000001,11.700000000000001,3.700000000000001,1.0
0.9,5.0,3.5,13.0,9.0,0.0,cash_out,preserve_option,5.0,-3.5,5.0,8.200000000000001,11.700000000000001,3.200000000000001,1.0
0.9,5.0,4.0,13.0,9.0,0.0,cash_out,preserve_option,5.0,-4.0,5.0,7.700000000000001,11.700000000000001,2.700000000000001,1.0
0.9,5.0,4.5,13.0,9.0,0.0,cash_out,preserve_option,5.0,-4.5,5.0,7.200000000000001,11.700000000000001,2.200000000000001,1.0
0.9,5.0,5.0,13.0,9.0,0.0,cash_out,preserve_option,5.0,-5.0,5.0,6.700000000000001,11.700000000000001,1.700000000000001,1.0
0.9,5.0,5.5,13.0,9.0,0.0,cash_out,preserve_option,5.0,-5.5,5.0,6.200000000000001,11.700000000000001,1.200000000000001,1.0
0.9,5.0,6.0,13.0,9.0,0.0,cash_out,preserve_option,5.0,-6.0,5.0,5.700000000000001,11.700000000000001,0.7000000000000011,1.0
0.9,5.0,6.5,13.0,9.0,0.0,cash_out,preserve_option,5.0,-6.5,5.0,5.200000000000001,11.700000000000001,0.20000000000000107,1.0
0.9,5.0,7.0,13.0,9.0,0.0,cash_out,cash_out,5.0,-7.0,5.0,4.700000000000001,11.700000000000001,-0.29999999999999893,0.0
0.9,5.0,7.5,13.0,9.0,0.0,cash_out,cash_out,5.0,-7.5,5.0,4.200000000000001,11.700000000000001,-0.7999999999999989,0.0
0.9,5.0,8.0,13.0,9.0,0.0,cash_out,cash_out,5.0,-8.0,5.0,3.700000000000001,11.700000000000001,-1.299999999999999,0.0
0.9,5.5,3.0,13.0,9.0,0.0,cash_out,preserve_option,5.5,-3.0,5.5,8.700000000000001,11.700000000000001,3.200000000000001,1.0
0.9,5.5,3.5,13.0,9.0,0.0,cash_out,preserve_option,5.5,-3.5,5.5,8.200000000000001,11.700000000000001,2.700000000000001,1.0
0.9,5.5,4.0,13.0,9.0,0.0,cash_out,preserve_option,5.5,-4.0,5.5,7.700000000000001,11.700000000000001,2.200000000000001,1.0
0.9,5.5,4.5,13.0,9.0,0.0,cash_out,preserve_option,5.5,-4.5,5.5,7.200000000000001,11.700000000000001,1.700000000000001,1.0
0.9,5.5,5.0,13.0,9.0,0.0,cash_out,preserve_option,5.5,-5.0,5.5,6.700000000000001,11.700000000000001,1.200000000000001,1.0
0.9,5.5,5.5,13.0,9.0,0.0,cash_out,preserve_option,5.5,-5.5,5.5,6.200000000000001,11.700000000000001,0.7000000000000011,1.0
0.9,5.5,6.0,13.0,9.0,0.0,cash_out,preserve_option,5.5,-6.0,5.5,5.700000000000001,11.700000000000001,0.20000000000000107,1.0
0.9,5.5,6.5,13.0,9.0,0.0,cash_out,cash_out,5.5,-6.5,5.5,5.200000000000001,11.700000000000001,-0.29999999999999893,0.0
0.9,5.5,7.0,13.0,9.0,0.0,cash_out,cash_out,5.5,-7.0,5.5,4.700000000000001,11.700000000000001,-0.7999999999999989,0.0
0.9,5.5,7.5,13.0,9.0,0.0,cash_out,cash_out,5.5,-7.5,5.5,4.200000000000001,11.700000000000001,-1.299999999999999,0.0
0.9,5.5,8.0,13.0,9.0,0.0,cash_out,cash_out,5.5,-8.0,5.5,3.700000000000001,11.700000000000001,-1.799999999999999,0.0
0.9,6.0,3.0,13.0,9.0,0.0,cash_out,preserve_option,6.0,-3.0,6.0,8.700000000000001,11.700000000000001,2.700000000000001,1.0
0.9,6.0,3.5,13.0,9.0,0.0,cash_out,preserve_option,6.0,-3.5,6.0,8.200000000000001,11.700000000000001,2.200000000000001,1.0
0.9,6.0,4.0,13.0,9.0,0.0,cash_out,preserve_option,6.0,-4.0,6.0,7.700000000000001,11.700000000000001,1.700000000000001,1.0
0.9,6.0,4.5,13.0,9.0,0.0,cash_out,preserve_option,6.0,-4.5,6.0,7.200000000000001,11.700000000000001,1.200000000000001,1.0
0.9,6.0,5.0,13.0,9.0,0.0,cash_out,preserve_option,6.0,-5.0,6.0,6.700000000000001,11.700000000000001,0.7000000000000011,1.0
0.9,6.0,5.5,13.0,9.0,0.0,cash_out,preserve_option,6.0,-5.5,6.0,6.200000000000001,11.700000000000001,0.20000000000000107,1.0
0.9,6.0,6.0,13.0,9.0,0.0,cash_out,cash_out,6.0,-6.0,6.0,5.700000000000001,11.700000000000001,-0.29999999999999893,0.0
0.9,6.0,6.5,13.0,9.0,0.0,cash_out,cash_out,6.0,-6.5,6.0,5.200000000000001,11.700000000000001,-0.7999999999999989,0.0
0.9,6.0,7.0,13.0,9.0,0.0,cash_out,cash_out,6.0,-7.0,6.0,4.700000000000001,11.700000000000001,-1.299999999999999,0.0
0.9,6.0,7.5,13.0,9.0,0.0,cash_out,cash_out,6.0,-7.5,6.0,4.200000000000001,11.700000000000001,-1.799999999999999,0.0
0.9,6.0,8.0,13.0,9.0,0.0,cash_out,cash_out,6.0,-8.0,6.0,3.700000000000001,11.700000000000001,-2.299999999999999,0.0
0.9,6.5,3.0,13.0,9.0,0.0,cash_out,preserve_option,6.5,-3.0,6.5,8.700000000000001,11.700000000000001,2.200000000000001,1.0
0.9,6.5,3.5,13.0,9.0,0.0,cash_out,preserve_option,6.5,-3.5,6.5,8.200000000000001,11.700000000000001,1.700000000000001,1.0
0.9,6.5,4.0,13.0,9.0,0.0,cash_out,preserve_option,6.5,-4.0,6.5,7.700000000000001,11.700000000000001,1.200000000000001,1.0
0.9,6.5,4.5,13.0,9.0,0.0,cash_out,preserve_option,6.5,-4.5,6.5,7.200000000000001,11.700000000000001,0.7000000000000011,1.0
0.9,6.5,5.0,13.0,9.0,0.0,cash_out,preserve_option,6.5,-5.0,6.5,6.700000000000001,11.700000000000001,0.20000000000000107,1.0
0.9,6.5,5.5,13.0,9.0,0.0,cash_out,cash_out,6.5,-5.5,6.5,6.200000000000001,11.700000000000001,-0.29999999999999893,0.0
0.9,6.5,6.0,13.0,9.0,0.0,cash_out,cash_out,6.5,-6.0,6.5,5.700000000000001,11.700000000000001,-0.7999999999999989,0.0
0.9,6.5,6.5,13.0,9.0,0.0,cash_out,cash_out,6.5,-6.5,6.5,5.200000000000001,11.700000000000001,-1.299999999999999,0.0
0.9,6.5,7.0,13.0,9.0,0.0,cash_out,cash_out,6.5,-7.0,6.5,4.700000000000001,11.700000000000001,-1.799999999999999,0.0
0.9,6.5,7.5,13.0,9.0,0.0,cash_out,cash_out,6.5,-7.5,6.5,4.200000000000001,11.700000000000001,-2.299999999999999,0.0
0.9,6.5,8.0,13.0,9.0,0.0,cash_out,cash_out,6.5,-8.0,6.5,3.700000000000001,11.700000000000001,-2.799999999999999,0.0
0.9,7.0,3.0,13.0,9.0,0.0,cash_out,preserve_option,7.0,-3.0,7.0,8.700000000000001,11.700000000000001,1.700000000000001,1.0
0.9,7.0,3.5,13.0,9.0,0.0,cash_out,preserve_option,7.0,-3.5,7.0,8.200000000000001,11.700000000000001,1.200000000000001,1.0
0.9,7.0,4.0,13.0,9.0,0.0,cash_out,preserve_option,7.0,-4.0,7.0,7.700000000000001,11.700000000000001,0.7000000000000011,1.0
