p_trigger_needed,cash_out,preserve_cost,trigger_payoff,direct_payoff,mismatch_payoff,capability,expected_return,success_rate,trigger_rate,option_preserved,context_used,over_trigger_rate,is_best_return,full_return_gain_vs_myopic,full_return_gain_vs_no_context,full_success_gain_vs_no_context,performance_closure
0.2,3.5,5.0,13.0,9.0,0.0,preserve_always_trigger,-2.4,0.2,1.0,1.0,0.0,0.8,0.0,1.3000000000000007,2.6000000000000005,0.19999999999999996,1.0
0.2,3.5,5.0,13.0,9.0,0.0,preserve_always_direct,2.2,0.8,0.0,1.0,0.0,0.0,0.0,1.3000000000000007,2.6000000000000005,0.19999999999999996,1.0
0.2,3.5,5.0,13.0,9.0,0.0,preserve_context_contingent,4.800000000000001,1.0,0.2,1.0,1.0,0.0,1.0,1.3000000000000007,2.6000000000000005,0.19999999999999996,1.0
0.2,3.5,5.5,13.0,9.0,0.0,myopic_cash_out,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.8000000000000007,2.6000000000000005,0.19999999999999996,1.0
0.2,3.5,5.5,13.0,9.0,0.0,no_preserve_action,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.8000000000000007,2.6000000000000005,0.19999999999999996,1.0
0.2,3.5,5.5,13.0,9.0,0.0,preserve_no_context,1.7000000000000002,0.8,0.0,1.0,0.0,0.0,0.0,0.8000000000000007,2.6000000000000005,0.19999999999999996,1.0
0.2,3.5,5.5,13.0,9.0,0.0,preserve_always_trigger,-2.9,0.2,1.0,1.0,0.0,0.8,0.0,0.8000000000000007,2.6000000000000005,0.19999999999999996,1.0
0.2,3.5,5.5,13.0,9.0,0.0,preserve_always_direct,1.7000000000000002,0.8,0.0,1.0,0.0,0.0,0.0,0.8000000000000007,2.6000000000000005,0.19999999999999996,1.0
0.2,3.5,5.5,13.0,9.0,0.0,preserve_context_contingent,4.300000000000001,1.0,0.2,1.0,1.0,0.0,1.0,0.8000000000000007,2.6000000000000005,0.19999999999999996,1.0
0.2,3.5,6.0,13.0,9.0,0.0,myopic_cash_out,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.30000000000000027,2.6,0.19999999999999996,1.0
0.2,3.5,6.0,13.0,9.0,0.0,no_preserve_action,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.30000000000000027,2.6,0.19999999999999996,1.0
0.2,3.5,6.0,13.0,9.0,0.0,preserve_no_context,1.2000000000000002,0.8,0.0,1.0,0.0,0.0,0.0,0.30000000000000027,2.6,0.19999999999999996,1.0
0.2,3.5,6.0,13.0,9.0,0.0,preserve_always_trigger,-3.4,0.2,1.0,1.0,0.0,0.8,0.0,0.30000000000000027,2.6,0.19999999999999996,1.0
0.2,3.5,6.0,13.0,9.0,0.0,preserve_always_direct,1.2000000000000002,0.8,0.0,1.0,0.0,0.0,0.0,0.30000000000000027,2.6,0.19999999999999996,1.0
0.2,3.5,6.0,13.0,9.0,0.0,preserve_context_contingent,3.8000000000000003,1.0,0.2,1.0,1.0,0.0,1.0,0.30000000000000027,2.6,0.19999999999999996,1.0
0.2,3.5,6.5,13.0,9.0,0.0,myopic_cash_out,3.5,0.0,0.0,0.0,0.0,0.0,1.0,-0.19999999999999973,2.6,0.19999999999999996,0.0
0.2,3.5,6.5,13.0,9.0,0.0,no_preserve_action,3.5,0.0,0.0,0.0,0.0,0.0,1.0,-0.19999999999999973,2.6,0.19999999999999996,0.0
0.2,3.5,6.5,13.0,9.0,0.0,preserve_no_context,0.7000000000000002,0.8,0.0,1.0,0.0,0.0,0.0,-0.19999999999999973,2.6,0.19999999999999996,0.0
0.2,3.5,6.5,13.0,9.0,0.0,preserve_always_trigger,-3.9,0.2,1.0,1.0,0.0,0.8,0.0,-0.19999999999999973,2.6,0.19999999999999996,0.0
0.2,3.5,6.5,13.0,9.0,0.0,preserve_always_direct,0.7000000000000002,0.8,0.0,1.0,0.0,0.0,0.0,-0.19999999999999973,2.6,0.19999999999999996,0.0
0.2,3.5,6.5,13.0,9.0,0.0,preserve_context_contingent,3.3000000000000003,1.0,0.2,1.0,1.0,0.0,0.0,-0.19999999999999973,2.6,0.19999999999999996,0.0
0.2,3.5,7.0,13.0,9.0,0.0,myopic_cash_out,3.5,0.0,0.0,0.0,0.0,0.0,1.0,-0.7000000000000002,2.5999999999999996,0.19999999999999996,0.0
0.2,3.5,7.0,13.0,9.0,0.0,no_preserve_action,3.5,0.0,0.0,0.0,0.0,0.0,1.0,-0.7000000000000002,2.5999999999999996,0.19999999999999996,0.0
0.2,3.5,7.0,13.0,9.0,0.0,preserve_no_context,0.20000000000000018,0.8,0.0,1.0,0.0,0.0,0.0,-0.7000000000000002,2.5999999999999996,0.19999999999999996,0.0
0.2,3.5,7.0,13.0,9.0,0.0,preserve_always_trigger,-4.4,0.2,1.0,1.0,0.0,0.8,0.0,-0.7000000000000002,2.5999999999999996,0.19999999999999996,0.0
0.2,3.5,7.0,13.0,9.0,0.0,preserve_always_direct,0.20000000000000018,0.8,0.0,1.0,0.0,0.0,0.0,-0.7000000000000002,2.5999999999999996,0.19999999999999996,0.0
0.2,3.5,7.0,13.0,9.0,0.0,preserve_context_contingent,2.8,1.0,0.2,1.0,1.0,0.0,0.0,-0.7000000000000002,2.5999999999999996,0.19999999999999996,0.0
0.2,3.5,7.5,13.0,9.0,0.0,myopic_cash_out,3.5,0.0,0.0,0.0,0.0,0.0,1.0,-1.2000000000000002,2.5999999999999996,0.19999999999999996,0.0
0.2,3.5,7.5,13.0,9.0,0.0,no_preserve_action,3.5,0.0,0.0,0.0,0.0,0.0,1.0,-1.2000000000000002,2.5999999999999996,0.19999999999999996,0.0
0.2,3.5,7.5,13.0,9.0,0.0,preserve_no_context,-0.2999999999999998,0.8,0.0,1.0,0.0,0.0,0.0,-1.2000000000000002,2.5999999999999996,0.19999999999999996,0.0
0.2,3.5,7.5,13.0,9.0,0.0,preserve_always_trigger,-4.9,0.2,1.0,1.0,0.0,0.8,0.0,-1.2000000000000002,2.5999999999999996,0.19999999999999996,0.0
0.2,3.5,7.5,13.0,9.0,0.0,preserve_always_direct,-0.2999999999999998,0.8,0.0,1.0,0.0,0.0,0.0,-1.2000000000000002,2.5999999999999996,0.19999999999999996,0.0
0.2,3.5,7.5,13.0,9.0,0.0,preserve_context_contingent,2.3,1.0,0.2,1.0,1.0,0.0,0.0,-1.2000000000000002,2.5999999999999996,0.19999999999999996,0.0
0.2,3.5,8.0,13.0,9.0,0.0,myopic_cash_out,3.5,0.0,0.0,0.0,0.0,0.0,1.0,-1.7000000000000002,2.5999999999999996,0.19999999999999996,0.0
0.2,3.5,8.0,13.0,9.0,0.0,no_preserve_action,3.5,0.0,0.0,0.0,0.0,0.0,1.0,-1.7000000000000002,2.5999999999999996,0.19999999999999996,0.0
0.2,3.5,8.0,13.0,9.0,0.0,preserve_no_context,-0.7999999999999998,0.8,0.0,1.0,0.0,0.0,0.0,-1.7000000000000002,2.5999999999999996,0.19999999999999996,0.0
0.2,3.5,8.0,13.0,9.0,0.0,preserve_always_trigger,-5.4,0.2,1.0,1.0,0.0,0.8,0.0,-1.7000000000000002,2.5999999999999996,0.19999999999999996,0.0
0.2,3.5,8.0,13.0,9.0,0.0,preserve_always_direct,-0.7999999999999998,0.8,0.0,1.0,0.0,0.0,0.0,-1.7000000000000002,2.5999999999999996,0.19999999999999996,0.0
0.2,3.5,8.0,13.0,9.0,0.0,preserve_context_contingent,1.7999999999999998,1.0,0.2,1.0,1.0,0.0,0.0,-1.7000000000000002,2.5999999999999996,0.19999999999999996,0.0
0.2,4.0,3.0,13.0,9.0,0.0,myopic_cash_out,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8000000000000007,2.6000000000000005,0.19999999999999996,1.0
0.2,4.0,3.0,13.0,9.0,0.0,no_preserve_action,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8000000000000007,2.6000000000000005,0.19999999999999996,1.0
0.2,4.0,3.0,13.0,9.0,0.0,preserve_no_context,4.2,0.8,0.0,1.0,0.0,0.0,0.0,2.8000000000000007,2.6000000000000005,0.19999999999999996,1.0
0.2,4.0,3.0,13.0,9.0,0.0,preserve_always_trigger,-0.3999999999999999,0.2,1.0,1.0,0.0,0.8,0.0,2.8000000000000007,2.6000000000000005,0.19999999999999996,1.0
0.2,4.0,3.0,13.0,9.0,0.0,preserve_always_direct,4.2,0.8,0.0,1.0,0.0,0.0,0.0,2.8000000000000007,2.6000000000000005,0.19999999999999996,1.0
0.2,4.0,3.0,13.0,9.0,0.0,preserve_context_contingent,6.800000000000001,1.0,0.2,1.0,1.0,0.0,1.0,2.8000000000000007,2.6000000000000005,0.19999999999999996,1.0
0.2,4.0,3.5,13.0,9.0,0.0,myopic_cash_out,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3000000000000007,2.6000000000000005,0.19999999999999996,1.0
0.2,4.0,3.5,13.0,9.0,0.0,no_preserve_action,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3000000000000007,2.6000000000000005,0.19999999999999996,1.0
0.2,4.0,3.5,13.0,9.0,0.0,preserve_no_context,3.7,0.8,0.0,1.0,0.0,0.0,0.0,2.3000000000000007,2.6000000000000005,0.19999999999999996,1.0
0.2,4.0,3.5,13.0,9.0,0.0,preserve_always_trigger,-0.8999999999999999,0.2,1.0,1.0,0.0,0.8,0.0,2.3000000000000007,2.6000000000000005,0.19999999999999996,1.0
0.2,4.0,3.5,13.0,9.0,0.0,preserve_always_direct,3.7,0.8,0.0,1.0,0.0,0.0,0.0,2.3000000000000007,2.6000000000000005,0.19999999999999996,1.0
0.2,4.0,3.5,13.0,9.0,0.0,preserve_context_contingent,6.300000000000001,1.0,0.2,1.0,1.0,0.0,1.0,2.3000000000000007,2.6000000000000005,0.19999999999999996,1.0
0.2,4.0,4.0,13.0,9.0,0.0,myopic_cash_out,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8000000000000007,2.6000000000000005,0.19999999999999996,1.0
0.2,4.0,4.0,13.0,9.0,0.0,no_preserve_action,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8000000000000007,2.6000000000000005,0.19999999999999996,1.0
0.2,4.0,4.0,13.0,9.0,0.0,preserve_no_context,3.2,0.8,0.0,1.0,0.0,0.0,0.0,1.8000000000000007,2.6000000000000005,0.19999999999999996,1.0
0.2,4.0,4.0,13.0,9.0,0.0,preserve_always_trigger,-1.4,0.2,1.0,1.0,0.0,0.8,0.0,1.8000000000000007,2.6000000000000005,0.19999999999999996,1.0
0.2,4.0,4.0,13.0,9.0,0.0,preserve_always_direct,3.2,0.8,0.0,1.0,0.0,0.0,0.0,1.8000000000000007,2.6000000000000005,0.19999999999999996,1.0
0.2,4.0,4.0,13.0,9.0,0.0,preserve_context_contingent,5.800000000000001,1.0,0.2,1.0,1.0,0.0,1.0,1.8000000000000007,2.6000000000000005,0.19999999999999996,1.0
0.2,4.0,4.5,13.0,9.0,0.0,myopic_cash_out,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3000000000000007,2.6000000000000005,0.19999999999999996,1.0
0.2,4.0,4.5,13.0,9.0,0.0,no_preserve_action,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3000000000000007,2.6000000000000005,0.19999999999999996,1.0
0.2,4.0,4.5,13.0,9.0,0.0,preserve_no_context,2.7,0.8,0.0,1.0,0.0,0.0,0.0,1.3000000000000007,2.6000000000000005,0.19999999999999996,1.0
0.2,4.0,4.5,13.0,9.0,0.0,preserve_always_trigger,-1.9,0.2,1.0,1.0,0.0,0.8,0.0,1.3000000000000007,2.6000000000000005,0.19999999999999996,1.0
0.2,4.0,4.5,13.0,9.0,0.0,preserve_always_direct,2.7,0.8,0.0,1.0,0.0,0.0,0.0,1.3000000000000007,2.6000000000000005,0.19999999999999996,1.0
0.2,4.0,4.5,13.0,9.0,0.0,preserve_context_contingent,5.300000000000001,1.0,0.2,1.0,1.0,0.0,1.0,1.3000000000000007,2.6000000000000005,0.19999999999999996,1.0
0.2,4.0,5.0,13.0,9.0,0.0,myopic_cash_out,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8000000000000007,2.6000000000000005,0.19999999999999996,1.0
0.2,4.0,5.0,13.0,9.0,0.0,no_preserve_action,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8000000000000007,2.6000000000000005,0.19999999999999996,1.0
0.2,4.0,5.0,13.0,9.0,0.0,preserve_no_context,2.2,0.8,0.0,1.0,0.0,0.0,0.0,0.8000000000000007,2.6000000000000005,0.19999999999999996,1.0
0.2,4.0,5.0,13.0,9.0,0.0,preserve_always_trigger,-2.4,0.2,1.0,1.0,0.0,0.8,0.0,0.8000000000000007,2.6000000000000005,0.19999999999999996,1.0
0.2,4.0,5.0,13.0,9.0,0.0,preserve_always_direct,2.2,0.8,0.0,1.0,0.0,0.0,0.0,0.8000000000000007,2.6000000000000005,0.19999999999999996,1.0
0.2,4.0,5.0,13.0,9.0,0.0,preserve_context_contingent,4.800000000000001,1.0,0.2,1.0,1.0,0.0,1.0,0.8000000000000007,2.6000000000000005,0.19999999999999996,1.0
0.2,4.0,5.5,13.0,9.0,0.0,myopic_cash_out,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3000000000000007,2.6000000000000005,0.19999999999999996,1.0
0.2,4.0,5.5,13.0,9.0,0.0,no_preserve_action,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3000000000000007,2.6000000000000005,0.19999999999999996,1.0
0.2,4.0,5.5,13.0,9.0,0.0,preserve_no_context,1.7000000000000002,0.8,0.0,1.0,0.0,0.0,0.0,0.3000000000000007,2.6000000000000005,0.19999999999999996,1.0
0.2,4.0,5.5,13.0,9.0,0.0,preserve_always_trigger,-2.9,0.2,1.0,1.0,0.0,0.8,0.0,0.3000000000000007,2.6000000000000005,0.19999999999999996,1.0
0.2,4.0,5.5,13.0,9.0,0.0,preserve_always_direct,1.7000000000000002,0.8,0.0,1.0,0.0,0.0,0.0,0.3000000000000007,2.6000000000000005,0.19999999999999996,1.0
0.2,4.0,5.5,13.0,9.0,0.0,preserve_context_contingent,4.300000000000001,1.0,0.2,1.0,1.0,0.0,1.0,0.3000000000000007,2.6000000000000005,0.19999999999999996,1.0
0.2,4.0,6.0,13.0,9.0,0.0,myopic_cash_out,4.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.19999999999999973,2.6,0.19999999999999996,0.0
0.2,4.0,6.0,13.0,9.0,0.0,no_preserve_action,4.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.19999999999999973,2.6,0.19999999999999996,0.0
0.2,4.0,6.0,13.0,9.0,0.0,preserve_no_context,1.2000000000000002,0.8,0.0,1.0,0.0,0.0,0.0,-0.19999999999999973,2.6,0.19999999999999996,0.0
0.2,4.0,6.0,13.0,9.0,0.0,preserve_always_trigger,-3.4,0.2,1.0,1.0,0.0,0.8,0.0,-0.19999999999999973,2.6,0.19999999999999996,0.0
0.2,4.0,6.0,13.0,9.0,0.0,preserve_always_direct,1.2000000000000002,0.8,0.0,1.0,0.0,0.0,0.0,-0.19999999999999973,2.6,0.19999999999999996,0.0
0.2,4.0,6.0,13.0,9.0,0.0,preserve_context_contingent,3.8000000000000003,1.0,0.2,1.0,1.0,0.0,0.0,-0.19999999999999973,2.6,0.19999999999999996,0.0
0.2,4.0,6.5,13.0,9.0,0.0,myopic_cash_out,4.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.6999999999999997,2.6,0.19999999999999996,0.0
0.2,4.0,6.5,13.0,9.0,0.0,no_preserve_action,4.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.6999999999999997,2.6,0.19999999999999996,0.0
0.2,4.0,6.5,13.0,9.0,0.0,preserve_no_context,0.7000000000000002,0.8,0.0,1.0,0.0,0.0,0.0,-0.6999999999999997,2.6,0.19999999999999996,0.0
0.2,4.0,6.5,13.0,9.0,0.0,preserve_always_trigger,-3.9,0.2,1.0,1.0,0.0,0.8,0.0,-0.6999999999999997,2.6,0.19999999999999996,0.0
0.2,4.0,6.5,13.0,9.0,0.0,preserve_always_direct,0.7000000000000002,0.8,0.0,1.0,0.0,0.0,0.0,-0.6999999999999997,2.6,0.19999999999999996,0.0
0.2,4.0,6.5,13.0,9.0,0.0,preserve_context_contingent,3.3000000000000003,1.0,0.2,1.0,1.0,0.0,0.0,-0.6999999999999997,2.6,0.19999999999999996,0.0
0.2,4.0,7.0,13.0,9.0,0.0,myopic_cash_out,4.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.2000000000000002,2.5999999999999996,0.19999999999999996,0.0
0.2,4.0,7.0,13.0,9.0,0.0,no_preserve_action,4.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.2000000000000002,2.5999999999999996,0.19999999999999996,0.0
0.2,4.0,7.0,13.0,9.0,0.0,preserve_no_context,0.20000000000000018,0.8,0.0,1.0,0.0,0.0,0.0,-1.2000000000000002,2.5999999999999996,0.19999999999999996,0.0
0.2,4.0,7.0,13.0,9.0,0.0,preserve_always_trigger,-4.4,0.2,1.0,1.0,0.0,0.8,0.0,-1.2000000000000002,2.5999999999999996,0.19999999999999996,0.0
0.2,4.0,7.0,13.0,9.0,0.0,preserve_always_direct,0.20000000000000018,0.8,0.0,1.0,0.0,0.0,0.0,-1.2000000000000002,2.5999999999999996,0.19999999999999996,0.0
0.2,4.0,7.0,13.0,9.0,0.0,preserve_context_contingent,2.8,1.0,0.2,1.0,1.0,0.0,0.0,-1.2000000000000002,2.5999999999999996,0.19999999999999996,0.0
0.2,4.0,7.5,13.0,9.0,0.0,myopic_cash_out,4.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.7000000000000002,2.5999999999999996,0.19999999999999996,0.0
0.2,4.0,7.5,13.0,9.0,0.0,no_preserve_action,4.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.7000000000000002,2.5999999999999996,0.19999999999999996,0.0
0.2,4.0,7.5,13.0,9.0,0.0,preserve_no_context,-0.2999999999999998,0.8,0.0,1.0,0.0,0.0,0.0,-1.7000000000000002,2.5999999999999996,0.19999999999999996,0.0
0.2,4.0,7.5,13.0,9.0,0.0,preserve_always_trigger,-4.9,0.2,1.0,1.0,0.0,0.8,0.0,-1.7000000000000002,2.5999999999999996,0.19999999999999996,0.0
0.2,4.0,7.5,13.0,9.0,0.0,preserve_always_direct,-0.2999999999999998,0.8,0.0,1.0,0.0,0.0,0.0,-1.7000000000000002,2.5999999999999996,0.19999999999999996,0.0
0.2,4.0,7.5,13.0,9.0,0.0,preserve_context_contingent,2.3,1.0,0.2,1.0,1.0,0.0,0.0,-1.7000000000000002,2.5999999999999996,0.19999999999999996,0.0
0.2,4.0,8.0,13.0,9.0,0.0,myopic_cash_out,4.0,0.0,0.0,0.0,0.0,0.0,1.0,-2.2,2.5999999999999996,0.19999999999999996,0.0
0.2,4.0,8.0,13.0,9.0,0.0,no_preserve_action,4.0,0.0,0.0,0.0,0.0,0.0,1.0,-2.2,2.5999999999999996,0.19999999999999996,0.0
0.2,4.0,8.0,13.0,9.0,0.0,preserve_no_context,-0.7999999999999998,0.8,0.0,1.0,0.0,0.0,0.0,-2.2,2.5999999999999996,0.19999999999999996,0.0
0.2,4.0,8.0,13.0,9.0,0.0,preserve_always_trigger,-5.4,0.2,1.0,1.0,0.0,0.8,0.0,-2.2,2.5999999999999996,0.19999999999999996,0.0
0.2,4.0,8.0,13.0,9.0,0.0,preserve_always_direct,-0.7999999999999998,0.8,0.0,1.0,0.0,0.0,0.0,-2.2,2.5999999999999996,0.19999999999999996,0.0
0.2,4.0,8.0,13.0,9.0,0.0,preserve_context_contingent,1.7999999999999998,1.0,0.2,1.0,1.0,0.0,0.0,-2.2,2.5999999999999996,0.19999999999999996,0.0
0.2,4.5,3.0,13.0,9.0,0.0,myopic_cash_out,4.5,0.0,0.0,0.0,0.0,0.0,0.0,2.3000000000000007,2.6000000000000005,0.19999999999999996,1.0
0.2,4.5,3.0,13.0,9.0,0.0,no_preserve_action,4.5,0.0,0.0,0.0,0.0,0.0,0.0,2.3000000000000007,2.6000000000000005,0.19999999999999996,1.0
0.2,4.5,3.0,13.0,9.0,0.0,preserve_no_context,4.2,0.8,0.0,1.0,0.0,0.0,0.0,2.3000000000000007,2.6000000000000005,0.19999999999999996,1.0
0.2,4.5,3.0,13.0,9.0,0.0,preserve_always_trigger,-0.3999999999999999,0.2,1.0,1.0,0.0,0.8,0.0,2.3000000000000007,2.6000000000000005,0.19999999999999996,1.0
0.2,4.5,3.0,13.0,9.0,0.0,preserve_always_direct,4.2,0.8,0.0,1.0,0.0,0.0,0.0,2.3000000000000007,2.6000000000000005,0.19999999999999996,1.0
0.2,4.5,3.0,13.0,9.0,0.0,preserve_context_contingent,6.800000000000001,1.0,0.2,1.0,1.0,0.0,1.0,2.3000000000000007,2.6000000000000005,0.19999999999999996,1.0
0.2,4.5,3.5,13.0,9.0,0.0,myopic_cash_out,4.5,0.0,0.0,0.0,0.0,0.0,0.0,1.8000000000000007,2.6000000000000005,0.19999999999999996,1.0
0.2,4.5,3.5,13.0,9.0,0.0,no_preserve_action,4.5,0.0,0.0,0.0,0.0,0.0,0.0,1.8000000000000007,2.6000000000000005,0.19999999999999996,1.0
0.2,4.5,3.5,13.0,9.0,0.0,preserve_no_context,3.7,0.8,0.0,1.0,0.0,0.0,0.0,1.8000000000000007,2.6000000000000005,0.19999999999999996,1.0
0.2,4.5,3.5,13.0,9.0,0.0,preserve_always_trigger,-0.8999999999999999,0.2,1.0,1.0,0.0,0.8,0.0,1.8000000000000007,2.6000000000000005,0.19999999999999996,1.0
0.2,4.5,3.5,13.0,9.0,0.0,preserve_always_direct,3.7,0.8,0.0,1.0,0.0,0.0,0.0,1.8000000000000007,2.6000000000000005,0.19999999999999996,1.0
0.2,4.5,3.5,13.0,9.0,0.0,preserve_context_contingent,6.300000000000001,1.0,0.2,1.0,1.0,0.0,1.0,1.8000000000000007,2.6000000000000005,0.19999999999999996,1.0
0.2,4.5,4.0,13.0,9.0,0.0,myopic_cash_out,4.5,0.0,0.0,0.0,0.0,0.0,0.0,1.3000000000000007,2.6000000000000005,0.19999999999999996,1.0
0.2,4.5,4.0,13.0,9.0,0.0,no_preserve_action,4.5,0.0,0.0,0.0,0.0,0.0,0.0,1.3000000000000007,2.6000000000000005,0.19999999999999996,1.0
0.2,4.5,4.0,13.0,9.0,0.0,preserve_no_context,3.2,0.8,0.0,1.0,0.0,0.0,0.0,1.3000000000000007,2.6000000000000005,0.19999999999999996,1.0
0.2,4.5,4.0,13.0,9.0,0.0,preserve_always_trigger,-1.4,0.2,1.0,1.0,0.0,0.8,0.0,1.3000000000000007,2.6000000000000005,0.19999999999999996,1.0
0.2,4.5,4.0,13.0,9.0,0.0,preserve_always_direct,3.2,0.8,0.0,1.0,0.0,0.0,0.0,1.3000000000000007,2.6000000000000005,0.19999999999999996,1.0
0.2,4.5,4.0,13.0,9.0,0.0,preserve_context_contingent,5.800000000000001,1.0,0.2,1.0,1.0,0.0,1.0,1.3000000000000007,2.6000000000000005,0.19999999999999996,1.0
0.2,4.5,4.5,13.0,9.0,0.0,myopic_cash_out,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.8000000000000007,2.6000000000000005,0.19999999999999996,1.0
0.2,4.5,4.5,13.0,9.0,0.0,no_preserve_action,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.8000000000000007,2.6000000000000005,0.19999999999999996,1.0
0.2,4.5,4.5,13.0,9.0,0.0,preserve_no_context,2.7,0.8,0.0,1.0,0.0,0.0,0.0,0.8000000000000007,2.6000000000000005,0.19999999999999996,1.0
0.2,4.5,4.5,13.0,9.0,0.0,preserve_always_trigger,-1.9,0.2,1.0,1.0,0.0,0.8,0.0,0.8000000000000007,2.6000000000000005,0.19999999999999996,1.0
0.2,4.5,4.5,13.0,9.0,0.0,preserve_always_direct,2.7,0.8,0.0,1.0,0.0,0.0,0.0,0.8000000000000007,2.6000000000000005,0.19999999999999996,1.0
0.2,4.5,4.5,13.0,9.0,0.0,preserve_context_contingent,5.300000000000001,1.0,0.2,1.0,1.0,0.0,1.0,0.8000000000000007,2.6000000000000005,0.19999999999999996,1.0
0.2,4.5,5.0,13.0,9.0,0.0,myopic_cash_out,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.3000000000000007,2.6000000000000005,0.19999999999999996,1.0
0.2,4.5,5.0,13.0,9.0,0.0,no_preserve_action,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.3000000000000007,2.6000000000000005,0.19999999999999996,1.0
0.2,4.5,5.0,13.0,9.0,0.0,preserve_no_context,2.2,0.8,0.0,1.0,0.0,0.0,0.0,0.3000000000000007,2.6000000000000005,0.19999999999999996,1.0
0.2,4.5,5.0,13.0,9.0,0.0,preserve_always_trigger,-2.4,0.2,1.0,1.0,0.0,0.8,0.0,0.3000000000000007,2.6000000000000005,0.19999999999999996,1.0
0.2,4.5,5.0,13.0,9.0,0.0,preserve_always_direct,2.2,0.8,0.0,1.0,0.0,0.0,0.0,0.3000000000000007,2.6000000000000005,0.19999999999999996,1.0
0.2,4.5,5.0,13.0,9.0,0.0,preserve_context_contingent,4.800000000000001,1.0,0.2,1.0,1.0,0.0,1.0,0.3000000000000007,2.6000000000000005,0.19999999999999996,1.0
0.2,4.5,5.5,13.0,9.0,0.0,myopic_cash_out,4.5,0.0,0.0,0.0,0.0,0.0,1.0,-0.1999999999999993,2.6000000000000005,0.19999999999999996,0.0
0.2,4.5,5.5,13.0,9.0,0.0,no_preserve_action,4.5,0.0,0.0,0.0,0.0,0.0,1.0,-0.1999999999999993,2.6000000000000005,0.19999999999999996,0.0
0.2,4.5,5.5,13.0,9.0,0.0,preserve_no_context,1.7000000000000002,0.8,0.0,1.0,0.0,0.0,0.0,-0.1999999999999993,2.6000000000000005,0.19999999999999996,0.0
0.2,4.5,5.5,13.0,9.0,0.0,preserve_always_trigger,-2.9,0.2,1.0,1.0,0.0,0.8,0.0,-0.1999999999999993,2.6000000000000005,0.19999999999999996,0.0
0.2,4.5,5.5,13.0,9.0,0.0,preserve_always_direct,1.7000000000000002,0.8,0.0,1.0,0.0,0.0,0.0,-0.1999999999999993,2.6000000000000005,0.19999999999999996,0.0
0.2,4.5,5.5,13.0,9.0,0.0,preserve_context_contingent,4.300000000000001,1.0,0.2,1.0,1.0,0.0,0.0,-0.1999999999999993,2.6000000000000005,0.19999999999999996,0.0
0.2,4.5,6.0,13.0,9.0,0.0,myopic_cash_out,4.5,0.0,0.0,0.0,0.0,0.0,1.0,-0.6999999999999997,2.6,0.19999999999999996,0.0
0.2,4.5,6.0,13.0,9.0,0.0,no_preserve_action,4.5,0.0,0.0,0.0,0.0,0.0,1.0,-0.6999999999999997,2.6,0.19999999999999996,0.0
0.2,4.5,6.0,13.0,9.0,0.0,preserve_no_context,1.2000000000000002,0.8,0.0,1.0,0.0,0.0,0.0,-0.6999999999999997,2.6,0.19999999999999996,0.0
0.2,4.5,6.0,13.0,9.0,0.0,preserve_always_trigger,-3.4,0.2,1.0,1.0,0.0,0.8,0.0,-0.6999999999999997,2.6,0.19999999999999996,0.0
0.2,4.5,6.0,13.0,9.0,0.0,preserve_always_direct,1.2000000000000002,0.8,0.0,1.0,0.0,0.0,0.0,-0.6999999999999997,2.6,0.19999999999999996,0.0
0.2,4.5,6.0,13.0,9.0,0.0,preserve_context_contingent,3.8000000000000003,1.0,0.2,1.0,1.0,0.0,0.0,-0.6999999999999997,2.6,0.19999999999999996,0.0
0.2,4.5,6.5,13.0,9.0,0.0,myopic_cash_out,4.5,0.0,0.0,0.0,0.0,0.0,1.0,-1.1999999999999997,2.6,0.19999999999999996,0.0
